# A global average yield is calculated for each GTAP_crop and is used to calculate
# aggregate irrigated harvested areas to the GCAM region level (summing over all GTAPcrops), 
# and then to calculate a Yield Index for each irrigated region-GLU. The region-GLU 
# specific index is then multiplied by a base yield to give irrigated bioenergy yields.
GCAM_region_ID,GLU,Yield_GJm2
10,GLU048,0.011079694632943391
10,GLU052,0.016087850150285327
10,GLU056,0.008325277667644633
10,GLU058,0.016473469091305985
10,GLU068,0.006991473444591204
10,GLU070,0.005796778060099025
10,GLU072,0.011958017787501486
10,GLU076,0.014024021276788142
11,GLU037,0.02371391447023592
11,GLU042,0.01762824970078948
11,GLU043,0.027384775527082877
11,GLU056,0.006426356645645766
11,GLU066,0.024077172754129104
11,GLU068,0.016709476436189266
11,GLU077,0.01954649104811725
11,GLU078,0.025561232761912918
11,GLU079,0.018680794139984316
11,GLU085,0.015632087777099672
11,GLU089,0.010463678000711109
11,GLU106,0.023747701290884948
11,GLU108,0.02099488334998958
11,GLU109,0.020111590348649278
11,GLU110,0.023620670668959245
11,GLU112,0.022036122948679814
11,GLU124,0.01588625635147684
11,GLU125,0.017889862683689473
11,GLU127,0.02071647331100367
11,GLU137,0.02027140262442766
12,GLU020,0.017098713372062674
12,GLU021,0.023060158140946276
12,GLU022,0.010720144258839994
12,GLU025,0.02343883630350512
12,GLU029,0.018089718603919967
12,GLU030,0.02093374644098828
12,GLU031,0.020366817429898865
12,GLU033,0.02000551656290979
12,GLU035,0.014288032862949164
12,GLU049,0.005120355367663455
12,GLU054,0.015488417000160659
12,GLU055,0.01146480281918774
12,GLU075,0.022170807323967506
13,GLU012,0.028001326574876008
13,GLU013,0.025354546184799355
13,GLU016,0.06214516117489508
13,GLU017,0.04620523247153155
13,GLU021,0.03183337903714677
13,GLU024,0.07211535946311669
13,GLU026,0.039584003562827604
13,GLU028,0.035147708139213314
13,GLU029,0.02924675561760364
13,GLU031,0.029170724442303387
13,GLU032,0.03414852294016688
13,GLU036,0.03770389164352788
13,GLU041,0.031005208825652872
13,GLU044,0.028247345306619282
13,GLU046,0.03152940736598163
13,GLU050,0.016528692255407634
13,GLU054,0.03661164205670264
13,GLU055,0.01596569673466808
13,GLU057,0.02514641929957669
13,GLU059,0.020315431016213376
13,GLU060,0.015352444285330424
13,GLU061,0.02392145758275512
13,GLU062,0.03343367130834391
13,GLU063,0.00761589883441766
13,GLU064,0.032728286306942106
13,GLU067,0.01939669572498683
13,GLU069,0.022872899991764582
13,GLU071,0.01843191829383006
13,GLU073,0.0217247911040445
13,GLU074,0.02125940663495447
13,GLU081,0.01871670536265842
13,GLU083,0.024781444545062765
14,GLU017,0.022302705480126778
14,GLU025,0.01038681214527161
14,GLU030,0.007635334326542334
14,GLU035,0.00809413076371448
14,GLU039,0.010915721026014362
14,GLU047,0.01245125581067603
14,GLU049,0.010472677621280522
14,GLU053,0.010953456910479466
14,GLU054,0.009944976392332376
15,GLU054,0.012931817278807567
15,GLU055,0.015771790037071402
15,GLU070,0.019872357736364924
15,GLU072,0.009710565432023694
15,GLU075,0.02035438068677511
15,GLU084,0.016337335716346012
15,GLU099,0.03433776088549643
16,GLU008,0.03947629818587061
16,GLU012,0.022267350541670734
16,GLU032,0.04213876388526449
16,GLU054,0.02254758522833593
16,GLU057,0.02821428407438311
16,GLU062,0.03101150868886203
17,GLU089,0.01769125866364127
17,GLU107,0.020539099682206328
17,GLU110,0.01415692102867462
17,GLU113,0.010363104637975537
17,GLU116,0.07837342191990923
17,GLU117,0.015805033665830713
17,GLU118,0.014697913996937088
17,GLU120,0.01066917246540455
17,GLU122,0.010302282618332817
17,GLU123,0.014561956664081686
17,GLU128,0.015685709934156453
17,GLU129,0.021057240209490635
17,GLU137,0.011474290991565992
17,GLU140,0.01743570901912369
17,GLU145,0.017521771416472615
17,GLU147,0.011913596250371151
17,GLU153,0.023268686658793794
17,GLU155,0.022709448227071768
17,GLU235,0.012101377426550193
18,GLU158,0.022728459013548055
18,GLU159,0.024321855835783435
18,GLU163,0.02583442911930183
18,GLU164,0.031108540550749374
18,GLU165,0.021032777785970513
18,GLU167,0.03898475716595315
18,GLU175,0.026988217525681438
19,GLU051,0.016716219818395654
19,GLU103,0.01537636298516251
20,GLU091,0.004194383526663679
20,GLU096,0.022355522770366967
20,GLU105,0.031919879081976514
20,GLU111,0.01802460065546369
20,GLU114,0.027776500122521617
20,GLU115,0.03780127082283411
20,GLU130,0.023600732728756298
20,GLU131,0.04322793913008549
20,GLU132,0.023995419335389036
20,GLU133,0.026493419174951172
20,GLU134,0.02516663376031015
20,GLU135,0.04338471161962796
20,GLU136,0.01843281462471922
20,GLU217,0.14151957301236018
20,GLU221,0.018349140398825056
20,GLU231,0.020620398112909586
21,GLU052,0.01520928517439952
21,GLU072,0.01311815897022922
21,GLU075,0.028627657653804584
21,GLU082,0.01870165664961061
21,GLU084,0.01617281687149035
21,GLU088,0.023872661152162265
21,GLU090,0.02832569546584334
21,GLU093,0.018065216207160974
21,GLU094,0.01851365588856994
21,GLU095,0.027595586528266186
21,GLU097,0.01358799251314231
21,GLU098,0.006791489327651796
21,GLU099,0.03394730281986668
21,GLU102,0.08979102615742847
21,GLU104,0.17045488553737875
22,GLU089,0.013755580439111327
22,GLU097,0.013151516220983964
22,GLU102,0.01063533276119089
22,GLU104,0.01965873498605432
22,GLU107,0.01564145763481913
23,GLU004,0.006161864045424302
23,GLU006,0.07495074236329533
23,GLU009,0.018350929556502645
23,GLU013,0.025722616581927375
23,GLU014,0.007077020855233483
23,GLU017,0.014774494959981859
23,GLU018,0.013421639953948936
23,GLU020,0.007703992231812935
23,GLU022,0.01696600121159818
23,GLU025,0.02158250322087056
23,GLU033,0.0070734249853473775
23,GLU035,0.00923003008007069
23,GLU037,0.008431375015624827
23,GLU038,0.008768750473624139
23,GLU039,0.015246999624243784
23,GLU042,0.014598831692102205
23,GLU043,0.010996475789040913
23,GLU045,0.011573179125187637
23,GLU047,0.023760054210631713
23,GLU048,0.012343694004453468
23,GLU053,0.01568216569431501
23,GLU056,0.007443653779078823
23,GLU072,0.004946270849552768
23,GLU076,0.01357485392925955
24,GLU194,0.01436303404661106
24,GLU198,0.01803298280348858
24,GLU199,0.018337827735625013
24,GLU204,0.020405263049891917
25,GLU143,0.012316158649124878
25,GLU156,0.025216375051353098
25,GLU161,0.00986733191397284
25,GLU168,0.010431940916017686
26,GLU157,0.00827133714109812
26,GLU168,0.01309820108368909
26,GLU169,0.024389291910548356
26,GLU180,0.016010955556207962
26,GLU195,0.01897986744759057
26,GLU200,0.006295288506711835
26,GLU206,0.015394119754259259
26,GLU207,0.035350122412734115
26,GLU215,0.006964229251410574
27,GLU052,0.00967702020948709
27,GLU058,0.005216932397876735
27,GLU089,0.0039844140191638315
27,GLU090,0.013810283145147713
27,GLU097,0.008703949375061486
27,GLU102,3.009178780074069e-4
27,GLU110,0.013957878260369157
27,GLU116,0.012238492068662093
27,GLU154,0.009735265668359635
28,GLU065,0.02822732808852342
29,GLU037,0.013693168044789525
29,GLU065,0.014037868802510949
29,GLU066,0.02082010073631434
29,GLU108,0.011868207193718455
29,GLU109,0.019591566601085766
29,GLU110,0.027601979568095715
29,GLU112,0.018670965045393305
29,GLU116,0.02214352455689212
29,GLU119,0.010548271811516456
29,GLU125,0.012946070053098488
29,GLU126,0.013648502908927215
29,GLU127,0.01063547309516492
29,GLU137,0.01463039134904914
29,GLU138,0.018458852069368557
29,GLU139,0.011680437296862177
29,GLU146,0.012752564318522557
29,GLU148,0.01073200398897974
29,GLU159,0.01651519206724165
29,GLU165,0.042091876939881076
29,GLU175,0.02600524981960242
30,GLU103,0.013779487632853063
31,GLU169,0.008537545302035784
31,GLU200,5.262498626594371e-4
31,GLU203,0.024857733492901702
31,GLU205,0.027223262791075745
31,GLU206,0.020264600883992036
31,GLU209,0.029596598522861447
31,GLU210,0.02336076013829029
31,GLU212,0.012308766932855578
31,GLU213,0.033508732901639623
31,GLU214,0.02037929151145947
31,GLU215,0.034680911325340374
32,GLU143,0.006333819514974732
32,GLU156,0.010853866922232731
32,GLU157,0.018829621546943617
32,GLU166,0.02295973813826708
32,GLU168,0.002962346698627361
