# A global average yield is calculated for each GTAP_crop and is used to calculate
# aggregate rainfed harvested areas to the GCAM region level (summing over all GTAPcrops), 
# and then to calculate a Yield Index for each rainfed region-GLU. The region-GLU 
# specific index is then multiplied by a base yield to give rainfed bioenergy yields.
GCAM_region_ID,GLU,Yield_GJm2
6,GLU201,0.014134655639741566
6,GLU202,0.0068566153740399795
6,GLU208,0.007483808331148781
6,GLU211,0.004346045334616977
7,GLU161,7.782942556769278e-4
7,GLU168,0.006965375077766947
7,GLU172,0.004555038466035302
7,GLU174,0.00582661387190715
7,GLU186,0.018391571749230624
7,GLU187,0.013010632029706133
7,GLU192,0.01059189315086858
7,GLU195,0.012296945822780044
7,GLU206,0.011530171110618407
8,GLU002,0.0065459123622652665
8,GLU007,0.00900608361853604
8,GLU010,0.008486732482348453
8,GLU015,0.004715747162374269
8,GLU019,0.007842506378841886
8,GLU023,0.010764531752220108
8,GLU027,0.015300116617307756
8,GLU040,0.011722507706598082
8,GLU223,0.013216103623547856
8,GLU227,0.013831461948169073
8,GLU229,0.006957568412756024
8,GLU232,0.012311178413141168
9,GLU101,0.009847418998906796
9,GLU111,0.014429402720864754
9,GLU133,0.014931698081625278
9,GLU135,0.013126796634051174
9,GLU143,0.02291848331156945
9,GLU157,0.015834386933819587
10,GLU018,0.00526928501277117
10,GLU038,0.008364424666586242
10,GLU042,0.0059880881533620565
10,GLU043,0.0033861960286211573
10,GLU045,0.010686310690880543
10,GLU047,0.2266555345230699
10,GLU048,0.006241394817830096
10,GLU052,0.008508213814557686
10,GLU056,0.004785526948458513
10,GLU058,0.009330502184408654
10,GLU068,0.004273486195122265
10,GLU070,0.005772764218372893
10,GLU072,0.009233060620806094
10,GLU076,0.006563769359196798
10,GLU085,0.1784263703166441
11,GLU037,0.01636684284832907
11,GLU042,0.01533061214508727
11,GLU043,0.021173784294696355
11,GLU056,0.01069210359246153
11,GLU066,0.018811530905252016
11,GLU068,0.01517773479844032
11,GLU077,0.01415859180890538
11,GLU078,0.017478861896788014
11,GLU079,0.014583225559184142
11,GLU085,0.018511141455279212
11,GLU089,0.007259145094609188
11,GLU106,0.015482137559183137
11,GLU108,0.014713116555729351
11,GLU109,0.01192934389791621
11,GLU110,0.019367478692669155
11,GLU112,0.016028907686784735
11,GLU124,0.01218799812280233
11,GLU125,0.011647565244132858
11,GLU127,0.012681654287401607
11,GLU137,0.01309499402898628
12,GLU020,0.015311545431600883
12,GLU021,0.020536605442073145
12,GLU022,0.009654677701555715
12,GLU025,0.02157007076142779
12,GLU029,0.015965651917545835
12,GLU030,0.017006429497481417
12,GLU031,0.019245201407560666
12,GLU033,0.016985779469621713
12,GLU035,0.013475712031783589
12,GLU049,0.004232192267518262
12,GLU054,0.013375803785132622
12,GLU055,0.011254899714422355
12,GLU075,0.01956344284764687
13,GLU012,0.03241917821865724
13,GLU013,0.02403019049537927
13,GLU016,0.052756349655036394
13,GLU017,0.037903252605237935
13,GLU021,0.029472170720924607
13,GLU024,0.05069182925924107
13,GLU026,0.04473835209716427
13,GLU028,0.029870731837342034
13,GLU029,0.02706225375554422
13,GLU031,0.02953805376486332
13,GLU032,0.027509614153637302
13,GLU036,0.03169741279604278
13,GLU041,0.031054300972049705
13,GLU044,0.02861585247252851
13,GLU046,0.03418750242594311
13,GLU050,0.011263757760100848
13,GLU054,0.02835146622510934
13,GLU055,0.0104928216985414
13,GLU057,0.020589875014585323
13,GLU059,0.014804355560188987
13,GLU060,0.011888890121533342
13,GLU061,0.021086617475471605
13,GLU062,0.03216564496802838
13,GLU063,0.005997424503325453
13,GLU064,0.02809215962645494
13,GLU067,0.01369337875833738
13,GLU069,0.019922436683533037
13,GLU071,0.012519168933769418
13,GLU073,0.017685211142702616
13,GLU074,0.017526972076774904
13,GLU081,0.01306892622612114
13,GLU083,0.017125080617257715
14,GLU017,0.025336085243161787
14,GLU025,0.010256306698324365
14,GLU030,0.009238957491330507
14,GLU035,0.008568473496300983
14,GLU039,0.00962066736487818
14,GLU047,0.010029532893993163
14,GLU049,0.009659622039423965
14,GLU053,0.009741752195536508
14,GLU054,0.008782248624254887
15,GLU054,0.014321748840392482
15,GLU055,0.017072893229500473
15,GLU070,0.012305873379406213
15,GLU072,0.00515118195870671
15,GLU075,0.011479832169477287
15,GLU084,0.006836078973420252
15,GLU099,0.016488915964729747
16,GLU008,0.03832916046488921
16,GLU012,0.02192513125618795
16,GLU032,0.04045611791779776
16,GLU054,0.02541503134066529
16,GLU057,0.03058630723881627
16,GLU062,0.03395704404808561
17,GLU089,0.008105946230569908
17,GLU107,0.00915303852196412
17,GLU110,0.008305636717388896
17,GLU113,0.0044622244276771575
17,GLU116,0.04802482703942586
17,GLU117,0.008343965276584557
17,GLU118,0.009766440641644038
17,GLU120,0.007624387430800057
17,GLU122,0.007115783327557414
17,GLU123,0.008532889593545742
17,GLU128,0.011618374175848593
17,GLU129,0.015570982588003712
17,GLU137,0.007761302384947917
17,GLU140,0.00882495674963762
17,GLU145,0.012001349326432239
17,GLU147,0.00735834708263309
17,GLU153,0.01641174850057945
17,GLU155,0.021900064543493927
17,GLU235,0.0055086499343057925
18,GLU158,0.023406803586060697
18,GLU159,0.017812578687614697
18,GLU163,0.018800710971135566
18,GLU164,0.021437717743414592
18,GLU165,0.015776789956808323
18,GLU167,0.03749912674260747
18,GLU175,0.015638887877029436
18,GLU178,0.10114085270196509
18,GLU181,0.08350370529852287
19,GLU051,0.021655389287996003
19,GLU103,0.020432895682622253
20,GLU091,0.003570740676484827
20,GLU096,0.01329208898853164
20,GLU105,0.02129837374622349
20,GLU111,0.009636361091714162
20,GLU114,0.018732165104947483
20,GLU115,0.02290372679989334
20,GLU130,0.015482342508877079
20,GLU131,0.0228250559887588
20,GLU132,0.014405487484841042
20,GLU133,0.014594677256802226
20,GLU134,0.013025890059408603
20,GLU135,0.03328678024619339
20,GLU136,0.011389984843182516
20,GLU217,0.151867377650552
20,GLU221,0.024311210509941842
20,GLU231,0.015115930357760057
21,GLU052,0.0076212214261207065
21,GLU072,0.00642380016196281
21,GLU075,0.01259419839563095
21,GLU082,0.010329456442221083
21,GLU084,0.006967481589952547
21,GLU088,0.013541475773334722
21,GLU090,0.023696229307625803
21,GLU093,0.01246638879473528
21,GLU094,0.022159986989774724
21,GLU095,0.011652196266632012
21,GLU097,0.00791799577042503
21,GLU098,0.00540379430466513
21,GLU099,0.011404491983627951
21,GLU100,0.007842402942005033
21,GLU102,0.07731094649849053
21,GLU104,0.14870880166778633
22,GLU089,0.00749691458818269
22,GLU097,0.007541558808590423
22,GLU102,0.007874344623227614
22,GLU104,0.01290587851351778
22,GLU107,0.008656797401776339
23,GLU004,0.003991293121562605
23,GLU006,0.036663540225692036
23,GLU009,0.01332574354853296
23,GLU013,0.02304342474785753
23,GLU014,0.005441587623837107
23,GLU017,0.0110874768865812
23,GLU018,0.01005615507610195
23,GLU020,0.006887985787622542
23,GLU022,0.013598323089451025
23,GLU025,0.018342595471987945
23,GLU033,0.006495895546560016
23,GLU035,0.00807207479144133
23,GLU037,0.0060401390486943445
23,GLU038,0.006941922005993532
23,GLU039,0.012314727843821016
23,GLU042,0.006800501188677126
23,GLU043,0.007235889101807986
23,GLU045,0.007002322315375352
23,GLU047,0.014526394215405906
23,GLU048,0.007872238482760523
23,GLU053,0.011315529021941849
23,GLU056,0.005923120054146228
23,GLU072,0.0033798590975845704
23,GLU076,0.012156122393065847
24,GLU194,0.006523152968729299
24,GLU198,0.01147457410564102
24,GLU199,0.011826945967633786
24,GLU204,0.014017661307509402
25,GLU143,0.00924807543623284
25,GLU156,0.015333753864527505
25,GLU161,0.00435213751679626
25,GLU168,0.016628430745540972
26,GLU157,0.006733409157409306
26,GLU168,0.0069356939520733825
26,GLU169,0.02417907654798648
26,GLU180,0.011079411288256272
26,GLU195,0.00764800709036893
26,GLU200,0.005377418399090864
26,GLU206,0.01476830965571274
26,GLU207,0.03687191295448626
26,GLU212,0.19849208072149185
26,GLU213,0.017017242023174128
26,GLU215,0.00418777121069823
27,GLU052,0.006806690317892426
27,GLU058,0.0042891884239284975
27,GLU089,0.0043527864987410745
27,GLU090,0.00950760800427954
27,GLU097,0.008386356023673382
27,GLU102,0.0010876485050992926
27,GLU110,0.009398202959712235
27,GLU116,0.00785581458961019
27,GLU154,0.014373789152910415
28,GLU065,0.017901959806857944
29,GLU037,0.009229867536527424
29,GLU065,0.009252303166378397
29,GLU066,0.013804840221436427
29,GLU108,0.007543260585233518
29,GLU109,0.011723654622093582
29,GLU110,0.03056439330203022
29,GLU112,0.01207286185898485
29,GLU116,0.017386919286794023
29,GLU119,0.008899796040330525
29,GLU125,0.008523416840468933
29,GLU126,0.009576804304399491
29,GLU127,0.008473537042373988
29,GLU137,0.010699180158672012
29,GLU138,0.013894093121766763
29,GLU139,0.013219566501559147
29,GLU146,0.01014324823591518
29,GLU148,0.013226289655781029
29,GLU158,0.008119883850538294
29,GLU159,0.014259482460216265
29,GLU165,0.031197164887496992
29,GLU167,0.06380755918932748
29,GLU173,0.012206929527291794
29,GLU175,0.014201220366167933
29,GLU178,0.01864908059312471
29,GLU181,0.051897938686673015
30,GLU078,0.004926678761972667
30,GLU103,0.014851268020432991
31,GLU169,0.006766285452040218
31,GLU200,0.0019514106617238198
31,GLU203,0.02027583495185504
31,GLU205,0.02222184618154428
31,GLU206,0.020105345023200622
31,GLU209,0.01931737486184889
31,GLU210,0.016870897120140768
31,GLU212,0.02185053907494502
31,GLU213,0.021723673319082013
31,GLU214,0.013222980337285055
31,GLU215,0.01994716869803903
32,GLU143,0.0057397413829854875
32,GLU156,0.006825543001961272
32,GLU157,0.011629590770097904
32,GLU166,0.014580155377504884
32,GLU168,8.369021722285976e-4
