"region","GCAM_basin_ID","unit_id","convertible_unit_ha","low_avail_ha","high_avail_ha","suit_prot_ha","unsuit_prot_ha","low_avail_pcnt_conv","high_avail_pcnt_conv","suit_prot_pcnt_conv","unsuit_prot_pcnt_conv"
"EU-15",83,13083,3246743.3,2501266.96095694,3092583.32163894,591316.360682001,89368.7987908234,77.0392584149459,95.251858120072,18.2125997051261,2.75256743552296
"EU-15",86,13086,11301.5,3345.54765174589,4736.56769416948,1391.02004242358,2065.32361579463,29.6026868269335,41.9109648645709,12.3082780376373,18.2747742847819
"EU-15",215,13215,764371,539650.995774491,541319.921538975,1668.92576448352,58.9973757366841,70.6006632609677,70.8190030154172,0.218339754449543,0.00771842151738934
"Europe_Eastern",17,14017,28750.351,23760.4386464568,27886.3551880183,4125.91654156151,13.5192768662164,82.6439950122932,96.9948338648746,14.3508388525814,0.0470229976191123
"Europe_Eastern",25,14025,2189081.7,1855958.00532177,2033273.04148654,177315.036164771,29885.5020207151,84.7824914584856,92.8824648932264,8.09997343474075,1.36520724743691
"Europe_Eastern",30,14030,961432.9,809338.192879797,926544.961048383,117206.768168586,4120.64829504893,84.1804137220389,96.3712559709973,12.1908422489584,0.428594475500987
"Europe_Eastern",35,14035,2489200.2,2190085.769864,2429508.13296508,239422.363101077,8455.89352675151,87.9835125300087,97.6019579688721,9.61844543886335,0.339703231855417
"Europe_Eastern",39,14039,18032394,16490146.0041298,17191015.0573026,700869.05317281,37933.3603074703,91.4473475021111,95.3340696598724,3.88672215776125,0.210362308562414
"Europe_Eastern",47,14047,4708546,4295400.61008219,4383160.33906507,87759.7289828751,16009.763744788,91.2256269787359,93.0894662400042,1.86383926126824,0.340015022573593
"Europe_Eastern",49,14049,2742427.1,2286636.75712561,2561416.5561504,274779.799024788,21571.9001114851,83.380037964386,93.3996224056566,10.0195844412706,0.786598852946175
"Europe_Eastern",53,14053,1943994.51,1771511.60432329,1816113.26261741,44601.6582941241,3278.85937468108,91.1273974906076,93.4217279562901,2.29433046568244,0.168666082018981
"Europe_Eastern",54,14054,2103580.1,1741001.49213314,1916247.64379355,175246.151660408,29132.0071329454,82.7637365524205,91.0945888770079,8.33085232458742,1.38487748258055
"Europe_Non_EU",54,15054,8724331,7864379.64504878,8161755.07478261,297375.429733825,63025.1512337435,90.1430682197728,93.5516439573717,3.40857573759896,0.722406694951665
"Europe_Non_EU",55,15055,8450860,6776599.26604679,7066992.80790833,290393.541861533,192511.216497338,80.1882798442619,83.6245400812264,3.43626023696444,2.27800740394869
"Europe_Non_EU",70,15070,18662172,16395024.1807198,16395091.4347136,67.2539937905967,760.576005947577,87.8516401023406,87.8520004783665,0.000360376025848421,0.00407549563870474
"Europe_Non_EU",72,15072,2684159.59,2511645.37586132,2515815.59158294,4170.21572161745,240.077460556531,93.5728779025886,93.7282418286812,0.15536392609269,0.00894423198422902
"Europe_Non_EU",75,15075,15900632,12877740.0242583,12877906.2057517,166.181493392214,9.76900764007835,80.9888564445634,80.9899015696465,0.00104512508302949,6.14378575648965e-05
"Europe_Non_EU",84,15084,11045382.05,10018294.6592222,10020108.0949972,1813.43577500805,550.616973394781,90.7012053894705,90.717623434286,0.0164180448154625,0.00498504235437271
"Europe_Non_EU",99,15099,27548.15,26786.5176868112,26786.5176868112,0,0,97.2352687451288,97.2352687451288,0,0
"European Free Trade Association",1,16001,68979.6,0,0,0,31596.2766974282,0,0,0,45.8052477796743
"European Free Trade Association",8,16008,17351250.15,9349155.67173958,10359251.0005927,1010095.32885315,1060036.54955243,53.8817410325883,59.7031966632833,5.82145563069503,6.10928054398677
"European Free Trade Association",11,16011,1866946.1,766068.473457922,812187.665068285,46119.1916103634,47711.8762871855,41.0332399771971,43.503541161059,2.47030118386189,2.55561080671721
"European Free Trade Association",12,16012,1247833.145,829565.045499466,985230.648673037,155665.603173571,96302.8241175734,66.4804464301568,78.9553196772183,12.4748732470615,7.71760427293133
"European Free Trade Association",32,16032,1806537,1022750.05478871,1066553.28001482,43803.2252261107,55404.6863938957,56.6138448749576,59.0385516607091,2.42470678575145,3.06690017386279
"European Free Trade Association",54,16054,132593.3,18384.2308795414,20524.2644421218,2140.0335625804,16709.5424452161,13.8651280868199,15.4791112689116,1.6139831820917,12.6021016485871
"European Free Trade Association",57,16057,294198.45,46194.1435191754,48766.4745099264,2572.33099075102,13496.1062140685,15.7016950698331,16.5760473958739,0.874352326040813,4.58741581203725
"European Free Trade Association",62,16062,457596.704,163832.146510921,178183.631068709,14351.4845577874,34924.3498087139,35.8027374495515,38.9390110355141,3.13627358596258,7.63212442384942
"India",89,17089,7442100,3004975.67350246,3128203.56953906,123227.896036608,562777.522937337,40.3780609438526,42.0338825000882,1.65582155623557,7.56207956003462
"India",107,17107,12539406.1,11250962.3285927,11962586.8892346,711624.560641961,168827.020824761,89.7248421405912,95.3999479228496,5.67510578225839,1.34637174582583
"India",110,17110,33705515,27364836.8372782,28904604.7065368,1539767.8692586,379938.678175368,81.1880098472852,85.7563063686663,4.56829652138114,1.12723000427487
"India",113,17113,795602.82,732991.97643673,759199.865922319,26207.8894855897,162.604641698243,92.1303894368712,95.4244815173379,3.2940920804667,0.0204379167105319
"India",116,17116,710335.842,644395.959914869,696020.5946013,51624.634686431,1256.95882658675,90.7170836403985,97.984721232932,7.26763759253345,0.176952752806011
"India",117,17117,1770186,1599517.66417538,1728841.59443875,129323.930263377,233.253698744115,90.3587342898078,97.6644033134797,7.30566902367189,0.0131767903906208
"India",118,17118,1958808.7,1788492.37515629,1900698.88122813,112206.506071838,4012.67399069073,91.3051067802735,97.0334102165324,5.7283034362589,0.204852775602372
"India",120,17120,2210872.15,2060902.17947194,2170338.76542549,109436.585953557,1252.85080700874,93.2167054287574,98.1666337162686,4.94992828751121,0.0566677185294833
"India",122,17122,5626277.7,5214608.11473281,5502730.94452997,288122.829797168,6714.33928510982,92.6830916066017,97.8041120247224,5.12102041812064,0.119338924296428
"India",123,17123,11933937.9,11100671.6894161,11707197.034852,606525.34543588,8228.45414710571,93.0176759962538,98.100033140377,5.08235714412323,0.0689500332250406
"India",128,17128,2417146.45,2328125.19587154,2363986.5594834,35861.3636118597,0,96.3170930694555,97.800717018342,1.4836239488865,0
"India",129,17129,4177471.7,3641423.98466034,3914804.63917299,273380.654512643,10364.3250207055,87.1681305383911,93.7122958648167,6.54416532642562,0.248100424491337
"India",137,17137,1123147.31,989027.219002858,1007245.42395898,18218.2049561212,5195.24727147514,88.0585485267162,89.6806158008765,1.62206727416025,0.462561520222591
"India",140,17140,7030181.7,6567316.58381,6805327.48773827,238010.903928269,13711.8715514593,93.4160291164309,96.801587471605,3.38555835517407,0.19504291832826
"India",141,17141,107456.24,84207.0370672954,85914.9930377391,1707.9559704437,422.27031633529,78.3640271307608,79.9534703966369,1.58944326587614,0.392969562619435
"India",145,17145,2044982,1926414.93410462,1957071.55565954,30656.6215549195,5659.52976668963,94.2020484339042,95.701162927573,1.49911449366887,0.276752057802446
"India",147,17147,2205736.81,2148532.12432152,2155616.13553721,7084.01121568587,39.6672911841604,97.4065498014482,97.7277128333915,0.32116303194332,0.00179836918912191
"India",153,17153,2853302.9,2491811.8495018,2714187.77257318,222375.923071379,8104.89293289304,87.3307859989838,95.1244178307595,7.79363183177569,0.284053015643486
"India",155,17155,2532289.5,2145222.61505465,2315167.68154176,169945.066487108,30755.9625241279,84.7147458872553,91.4258690225488,6.71112313529351,1.21455159546837
"India",235,17235,2974409,2686629.06912825,2903591.8199481,216962.75081985,1634.69834942395,90.3248029819791,97.6191176111996,7.29431462922047,0.05495876153629
"Indonesia",158,18158,6190795.9,4727461.18009491,5202315.74513638,474854.56504147,63871.6084807607,76.3627368186199,84.0330682705333,7.67033145191348,1.0317188534799
"Indonesia",159,18159,400807.96,252813.598989739,337514.859943085,84701.2609533452,18066.0503503447,63.0759925500829,84.2086219902131,21.1326294401302,4.50740807401747
"Indonesia",163,18163,26699690,21272868.0326823,24852385.9081975,3579517.8755152,395546.08522722,79.6745881045146,93.0811777522416,13.406589647727,1.48146321259618
"Indonesia",164,18164,13241916.6,10468079.7874782,11811712.1200643,1343632.33258611,199695.500170417,79.0526032121228,89.1994148344382,10.1468116223154,1.50805586685553
"Indonesia",165,18165,38516091,33652552.3210423,37669457.064678,4016904.74363565,101145.084683082,87.3727095541506,97.8018695216967,10.4291599675462,0.262604750526427
"Indonesia",167,18167,36779026,28255715.705141,32156370.465592,3900654.760451,1489367.52794484,76.8256225848422,87.4312725562443,10.6056499714022,4.04950236568211
"Indonesia",175,18175,8690052,7188780.20247415,7659924.1798154,471143.977341246,203516.796680914,82.7242483989066,88.1458957876823,5.42164738877565,2.34195142538749
"Indonesia",178,18178,370997.751,321975.765459148,321975.765459148,0,0,86.7864467079068,86.7864467079068,0,0
"Indonesia",181,18181,213538.6,204989.41936328,204989.41936328,0,0,95.9964237675435,95.9964237675435,0,0
"Japan",51,19051,30786650,20390956.3433356,25221833.2029272,4830876.85959166,2754854.96034499,66.2331118953688,81.9245783575907,15.691466462222,8.94821281414181
"Japan",103,19103,29722.14,5207.452634145,13444.1444474477,8236.69181330271,11289.9004242956,17.5204498536949,45.2327606540031,27.7123108003082,37.9848167874035
"Mexico",91,20091,11768328.1,3038277.89746927,3430799.34831752,392521.450848256,4292768.54788063,25.8174132438512,29.1528186430961,3.33540539924491,36.4773017152761
"Mexico",96,20096,27387330,23344500.1395919,24916100.0279454,1571599.88835347,70888.8258839358,85.238320564991,90.9767400763251,5.73841951133415,0.258838031615115
"Mexico",105,20105,5734658.1,5044770.63527405,5450375.83235626,405605.197082209,68061.7247707833,87.9698588355957,95.0427338005776,7.07287496498195,1.18684886847541
"Mexico",111,20111,11033649,9296326.51057279,10704993.0348041,1408666.52423133,79713.426509587,84.2543252062195,97.0213302489876,12.7670050427681,0.722457516181519
"Mexico",114,20114,20642365.1,18849453.9042682,19222141.0052144,372687.100946218,18528.2920370427,91.3144100152951,93.1198576911828,1.80544767588777,0.0897585714974238
"Mexico",115,20115,4831087.8,4178423.724095,4652811.28569702,474387.561602017,27929.6107570347,86.4903288260462,96.3098059550278,9.81947712898154,0.578122607439151
"Mexico",130,20130,3928142,3069496.60229976,3558507.49324419,489010.890944438,97383.5238051281,78.1411823274147,90.5900930578425,12.4489107304277,2.47912432404756
"Mexico",131,20131,10153955,8572206.79251306,9777033.73483022,1204826.94231716,61766.6393291087,84.4223437322015,96.2879364231004,11.8655926908989,0.608301290769052
"Mexico",132,20132,7221555.6,6166511.720067,6960483.04454959,793971.324482594,37688.3979905715,85.3903516309838,96.3848155451381,10.9944639141544,0.521887527814249
"Mexico",133,20133,6024049,4575278.66606276,5695113.07884064,1119834.41277788,50030.6022240146,75.9502232810981,94.5396207574115,18.5893974763134,0.830514529745933
"Mexico",134,20134,12521847,11398127.6370824,12116500.0497209,718372.412638467,33201.8280641662,91.0259296179103,96.7628821029428,5.73695248503249,0.265151203845297
"Mexico",135,20135,136264.93,101832.715468826,110895.005616919,9062.29014809261,4283.68853956322,74.731418765508,81.381912144907,6.65049337939895,3.14364711416446
"Mexico",136,20136,6016888,5493925.07652203,5711837.90854824,217912.83202621,19131.1646417766,91.308415189414,94.9301018823724,3.62168669295838,0.317957798811888
"Mexico",217,20217,418528.7101,353159.894586646,364960.589414671,11800.6948280254,1512.81671696565,84.3812828281874,87.2008492147338,2.8195663865463,0.361460678911176
"Mexico",221,20221,4660299.55,2541102.35403727,2574065.72056286,32963.366525589,841606.946327488,54.5265884043284,55.2339113171998,0.70732291287132,18.0590740423003
"Mexico",231,20231,23042311.7,18062558.6857814,20334185.2523147,2271626.56653323,699907.619227548,78.388657010405,88.2471581716979,9.85850116129292,3.03748872222551
"Middle East",52,21052,10407861,5542188.86456113,5657628.39662239,115439.53206126,248420.718868038,53.2500276911954,54.359184818306,1.10915712711056,2.3868566160524
"Middle East",72,21072,9909981,7651828.9423818,7999915.06051934,348086.118137536,301909.974260775,77.2133563362211,80.7258365128989,3.51248017667779,3.04652424924705
"Middle East",75,21075,2408761,1794131.61991699,1851230.82119585,57099.2012788632,12977.8561854453,74.4835880320623,76.8540681784473,2.37048014638494,0.53877724628742
"Middle East",82,21082,31274352.3141,11605168.0981021,12169997.8392156,564829.74111353,1530098.37429424,37.1076209078513,38.9136686732558,1.80604776540449,4.89250219773344
"Middle East",84,21084,44219584.1,29191681.5167428,30081113.3724593,889431.855716556,349493.792077979,66.0152783226715,68.0266763803854,2.01139805771388,0.790359744875978
"Middle East",88,21088,15106223,12511958.5865171,13310161.440301,798202.853783838,160341.639214671,82.8265184918634,88.1104524956434,5.28393400378002,1.0614277256113
"Middle East",90,21090,949546.65,119183.761017168,135236.976737769,16053.215720601,35096.5532867085,12.5516488333847,14.2422677956653,1.69061896228069,3.69613786607624
"Middle East",93,21093,48622870,6265050.05862005,6479028.32730465,213978.268684598,2498437.75102749,12.8849861364005,13.3250635499399,0.440077413539344,5.13840040916444
"Middle East",94,21094,125767685.4,48302831.7198122,50559248.2654135,2256416.54560134,7043658.7598495,38.4063931575004,40.2005078686242,1.79411471112383,5.60053143814118
"Middle East",95,21095,2227515.5,1524930.23274558,1571471.4945416,46541.2617960221,76194.2345399067,68.4587933392866,70.5481732693487,2.08937993006208,3.4205927877901
"Middle East",97,21097,106346.63,40162.5228033738,40340.8534155819,178.33061220809,8360.31652544156,37.7656751355203,37.9333632063206,0.16768807080026,7.86138359573929
"Middle East",98,21098,670889.159,21948.5904746129,21948.5904746129,0,104134.161207218,3.27156731930631,3.27156731930631,0,15.5218130760134
"Middle East",99,21099,11264326.6,1765288.33438114,1809791.2086011,44502.8742199552,2161393.26196303,15.6714945958788,16.0665725779035,0.395077982024733,19.1879491665576
"Middle East",100,21100,234548.94,35081.87835675,35081.87835675,0,0,14.9571677265947,14.9571677265947,0,0
"Middle East",102,21102,427155.07,398377.949886612,398377.949886612,0,0,93.2630742008076,93.2630742008076,0,0
"Middle East",104,21104,368690.3,357001.58690585,357001.58690585,0,0,96.8296662282273,96.8296662282273,0,0
"Pakistan",58,22058,781.001,2.00000256081946,2.00000256081946,0,0,0.256081946222791,0.256081946222791,0,0
"Pakistan",85,22085,606.951001,0.700058824682814,0.750063026445873,0.0500042017630582,13.3511218707365,0.115340253748558,0.123578843302027,0.00823858955346845,2.19970341077607
"Pakistan",89,22089,17729367.974,13428165.6719921,13752146.7447706,323981.072778469,114702.04058331,75.7396749375636,77.5670444932838,1.82736955572012,0.646960685522011
"Pakistan",97,22097,367778.65,82933.6178409597,82933.6178409597,0,0,22.5498728218617,22.5498728218617,0,0
"Pakistan",102,22102,1408072.31,1065272.53946861,1096665.43181271,31392.8923440971,17852.0103312888,75.6546756798742,77.8841700120294,2.22949433215522,1.2678333495024
"Pakistan",104,22104,2861119.21,2186070.00906084,2518502.69732356,332432.688262728,8825.08816897523,76.4061141325473,88.0250878230119,11.6189736904646,0.308448810456074
"Pakistan",107,22107,3580597.8,2746342.85129549,3366732.89714081,620390.045845318,24538.2957794602,76.7006797383244,94.0271174031556,17.3264376648312,0.685312820654143
"Russia",1,23001,490038,0,0,0,0,0,0,0,0
"Russia",3,23003,45556109.75,70361.9678621505,80445.5700282839,10083.6021661335,3882622.8289591,0.154451221248431,0.176585688439483,0.0221344671910522,8.52272691910244
"Russia",4,23004,125847831,6983307.36346601,7454014.78015988,470707.416693872,11659582.6784569,5.54900891654303,5.92303794267211,0.374029026129081,9.26482608862514
"Russia",5,23005,37438193.1609,11020.4632609187,11727.0820117484,706.61875082967,3251749.56146337,0.0294364186154912,0.0313238461091013,0.00188742749361007,8.68564769535797
"Russia",6,23006,216624112.1,961942.839763444,984701.989066531,22759.1493030869,22077907.9515878,0.444060834427972,0.454567120677667,0.0105062862496953,10.1918053985588
"Russia",8,23008,20120217.41,1552784.79620432,1755770.39284567,202985.59664135,1483300.59376499,7.71753487828895,8.72639871164129,1.00886383335233,7.37218969128919
"Russia",9,23009,54995868.64,16931487.4573214,18245586.7126415,1314099.25532011,3742326.38359677,30.7868352223945,33.1762860808256,2.38945085843107,6.80474093080307
"Russia",13,23013,1309327.79,278436.509517715,293226.608955904,14790.0994381889,66699.0842541762,21.2656075617027,22.3952024233675,1.12959486166477,5.09414714661912
"Russia",14,23014,26195870.3,19805667.5427316,20881310.4544187,1075642.91168714,277441.571716679,75.6060681165137,79.7122226338811,4.10615451736736,1.05910423490178
"Russia",17,23017,16807478,11235936.0267992,11894216.2937121,658280.266912898,298384.04086474,66.8508150169776,70.7674065895675,3.91659157258988,1.77530525915155
"Russia",18,23018,105966646,88911196.5091471,94442377.7261765,5531181.21702941,1896533.37816965,83.9048888167576,89.1246267492287,5.21973793247114,1.78974559425959
"Russia",20,23020,1708754.67,1534371.19046815,1591146.85124132,56775.6607731616,17580.5766438111,89.7947035584783,93.1173373905872,3.32263383210895,1.02885317315979
"Russia",22,23022,2765107.5,2255852.40426512,2553890.21741328,298037.813148162,48906.9954512567,81.5828102258274,92.3613355868907,10.7785253610632,1.76871949648456
"Russia",25,23025,2377442.3,1851452.18859442,2167004.0372545,315551.848660078,52776.9526031175,77.8757990717343,91.1485438470787,13.2727447753444,2.21990466826966
"Russia",33,23033,467926.8,392676.291157468,449565.21113865,56888.9199811823,1218.71918136717,83.9183161036016,96.0759698180677,12.1576537144661,0.260450818668042
"Russia",35,23035,94123.247,91133.5495907662,93167.6416620538,2034.09207128761,63.7149341748782,96.823635494392,98.9847297363783,2.16109424198637,0.0676930898642694
"Russia",37,23037,9803996,4832802.70956176,5780986.0440728,948183.334511036,271929.5630329,49.2942133958619,58.9656099826316,9.67139658676968,2.77366048530517
"Russia",38,23038,6032595.9,5796420.42993118,5823013.58462121,26593.1546900347,1363.7457432707,96.0850109308859,96.5258353310423,0.440824400156402,0.0226062836940677
"Russia",39,23039,5730165.7,5444504.55914137,5616235.63672697,171731.077585599,2321.08559478835,95.0147839379474,98.0117492366228,2.99696529867538,0.0405064306393155
"Russia",42,23042,2272623.1,285415.942285113,308844.977626211,23429.0353410981,132717.657800521,12.5588771092361,13.589801917714,1.03092480847784,5.83984461834084
"Russia",43,23043,91693670,24361610.2904867,25918159.7728733,1556549.48238654,3584546.37927154,26.568475545244,28.2660294575114,1.69755391226738,3.90926263423804
"Russia",45,23045,10299673,6721528.66631605,7016631.91569172,295103.249375669,477648.940952221,65.2596317020555,68.1248027553081,2.86517105325256,4.63751558862326
"Russia",47,23047,5188396,3932656.2512075,4392490.99548397,459834.744276472,290168.595723003,75.7971490843701,84.6599025109874,8.86275342661725,5.59264550591364
"Russia",48,23048,184926840,20544788.2773778,21090890.448003,546102.170625184,5897958.20335579,11.1096843905286,11.4049915350324,0.295307144503839,3.18934677267821
"Russia",53,23053,15481752.5,14648232.5995734,15124815.9452741,476583.345700715,38125.7237689514,94.6161140321383,97.6944693133038,3.07835528116545,0.246262325721532
"Russia",56,23056,176890180,88667927.8778012,95278137.2226987,6610209.34489757,6993494.45298422,50.1259752677063,53.8628753855634,3.73690011785706,3.95357981601026
"Russia",70,23070,42357.6,2294.16586766641,2730.0235951023,435.857727435887,9680.09603956447,5.41618474055757,6.44518007418338,1.02899533362581,22.8532684561082
"Russia",72,23072,39836.75,5221.31900197151,7774.34158063088,2553.02257865937,9470.19011265792,13.1067895899427,19.5155015924514,6.40871200250867,23.7724967841451
"Russia",76,23076,379553.8,327991.740911856,332425.326193324,4433.58528146805,11904.3100986082,86.4150855325006,87.5831901019893,1.16810456948871,3.13639597301047
"South Africa",194,24194,48689119.192,32860796.2241594,32907571.8842187,46775.6600593664,3120.98657958498,67.4910468077612,67.5871168555165,0.0960700477552528,0.00641002883473354
"South Africa",196,24196,0,0,0,0,0,0,0,0,0
"South Africa",198,24198,29163765.8,24687758.8322921,24713178.2571016,25419.4248094708,1332.16647564276,84.6521639269648,84.7393249094792,0.0871609825143733,0.00456788223022544
"South Africa",199,24199,15255445.11,14812071.9220558,14819609.5457375,7537.62368169799,238.050030142237,97.0936725559478,97.1430819545419,0.0494093985940604,0.00156042664390169
"South Africa",204,24204,8488754.42,2429439.35247395,2429439.35247395,0,0,28.6195033131133,28.6195033131133,0,0
"South America_Northern",143,25143,14608730,10338390.4565148,13236008.0307556,2897617.57424076,438503.097725473,70.7685778059752,90.603413375123,19.8348355691478,3.00165105197696
"South America_Northern",156,25156,58559619.1,28756080.1767442,44041618.7310188,15285538.5542745,9286158.30626391,49.1056475754027,75.2081714462838,26.1025238708811,15.8576139137898
"South America_Northern",161,25161,46127984,35061867.9535185,45272059.640077,10210191.6865585,171023.991319474,76.0099725006809,98.144457473097,22.1344849724161,0.370759735173932
"South America_Northern",166,25166,75646.94,14024.0929407383,29939.1460282939,15915.0530875555,26782.7973998118,18.5388767090094,39.5774713799314,21.038594670922,35.4049977432157
"South America_Northern",168,25168,7205601.49,3328149.71124516,5610931.00099926,2282781.2897541,1401512.09636018,46.1883677006562,77.8690163310608,31.6806486304047,19.4503137358513
"South America_Southern",157,26157,7657073,6665203.41805107,6675339.0261507,10135.608099632,864.895817320498,87.046361162432,87.1787303862808,0.132369223848747,0.0112953842456575
"South America_Southern",168,26168,164691208,138814184.909419,154561619.816657,15747434.9072382,501495.132969219,84.2875503769569,93.8493449004619,9.56179452350501,0.304506317647035
"South America_Southern",169,26169,24698394,13150491.7751834,15559482.3755856,2408990.60040227,2876472.93338474,53.2443193479841,62.9979519137383,9.75363256575415,11.6463966579557
"South America_Southern",180,26180,13016909,6670281.18680405,7044796.49951035,374515.312706298,447341.858894627,51.243203642309,54.1203483830942,2.87714474078522,3.43662123546095
"South America_Southern",195,26195,3100805.5,2980495.48599899,3007263.40275828,26767.9167592893,14731.3367400115,96.1200399702266,96.9832968484568,0.863256878230168,0.475080966542774
"South America_Southern",200,26200,15898300.27,10485876.4047366,10518832.0148509,32955.6101142932,77867.0822032263,65.9559589808692,66.163249128587,0.207290147717742,0.489782435108242
"South America_Southern",205,26205,1426,0,0,0,0,0,0,0,0
"South America_Southern",206,26206,65346594,61223571.6479449,64010904.0055321,2787332.35758718,22839.3855775171,93.690532130787,97.9559914102518,4.26545927946479,0.0349511492175356
"South America_Southern",207,26207,9136529.7,1898014.24949695,1973908.18282854,75893.9333315885,148096.524743868,20.7739077288497,21.6045724978986,0.830664769048893,1.62092752507408
"South America_Southern",212,26212,27849.869,214.575735179328,214.575735179328,0,1606.97548398493,0.770473050265796,0.770473050265796,0,5.77013659915214
"South America_Southern",213,26213,87257.48,26932.8896948916,55872.7340297807,28939.844334889,10646.7369805251,30.865995321996,64.032028004683,33.166032682687,12.2015178303626
"South America_Southern",215,26215,1956497.86,680876.466895509,683858.702018791,2982.23512328207,10704.6027785948,34.8007774920596,34.9532047031623,0.152427211102703,0.547130819687931
"South Asia",52,27052,7748881,4547135.58019294,4547135.58019294,0,0,58.681189970435,58.681189970435,0,0
"South Asia",58,27058,11319152.02,5131315.76986638,5159296.83439957,27981.0645331834,178564.448253937,45.3330405033855,45.5802415700709,0.247201066685412,1.57754262809112
"South Asia",89,27089,5442345,2769536.27781217,2769536.27781217,0,0,50.8886569633526,50.8886569633526,0,0
"South Asia",90,27090,4078987.1,1075273.31156086,1076633.94308342,1360.63152256678,4567.39326562304,26.3612824752708,26.3946395683238,0.0333570930529979,0.111973711944886
"South Asia",97,27097,15835871,5538640.88604878,5543269.04971818,4628.16366939433,19885.896738935,34.9752841889706,35.0045100122259,0.0292258232552812,0.12557501092889
"South Asia",102,27102,1887126.6,1642156.85991845,1642156.85991845,0,0,87.0189027020473,87.0189027020473,0,0
"South Asia",110,27110,15132486,9471819.14782033,10752459.152031,1280640.0042107,1676881.37892788,62.5926179467163,71.055470674356,8.46285272763971,11.0813344147675
"South Asia",116,27116,1004297.04,864499.640763108,925643.799380925,61144.1586178172,1785.24396683912,86.0800745527547,92.168328941896,6.08825438914141,0.177760552479485
"South Asia",154,27154,3303838,2048527.19440707,3109785.12737135,1061257.93296428,44607.5015341511,62.0044685728255,94.1264410473925,32.121972474567,1.3501721795727
"South Korea",65,28065,7668444.618,5884465.39789204,6604673.90757401,720208.509681972,217004.329033304,76.736100878652,86.1279468860084,9.39184600735642,2.82983499057859
"Southeast Asia",37,29037,860539.34017,724175.42270868,726234.127035761,2058.70432708098,21.3001238319056,84.1536683919202,84.392902582733,0.239234190812739,0.00247520628489776
"Southeast Asia",65,29065,5621465.99,4812668.66200386,4819212.33802441,6543.6760205552,2366.10623470255,85.6123415238141,85.7287466756409,0.116405151826867,0.0420905550066763
"Southeast Asia",66,29066,3007298.079,2429801.22911361,2429801.22911361,0,0,80.79682044427,80.79682044427,0,0
"Southeast Asia",108,29108,903373.1115,890047.968779154,897838.475135052,7790.50635589752,29.3774659750394,98.5249569030542,99.38733660605,0.86237970299579,0.00325197480432639
"Southeast Asia",109,29109,5757802.67,5293192.21126805,5469359.96944702,176167.758178963,15320.5154064108,91.9307679446412,94.990403160986,3.05963521634484,0.26608267570953
"Southeast Asia",110,29110,165289.76999,121703.386329411,133919.267044104,12215.8807146938,11574.549128688,73.6303198538988,81.0209047131027,7.39058485920384,7.00258045575856
"Southeast Asia",112,29112,264004.534,239708.053792582,240710.170407187,1002.11661460504,372.211658475596,90.7969458557033,91.1765289633954,0.379583107692021,0.140986843231865
"Southeast Asia",116,29116,4630211.022,4110373.75406774,4299773.94514351,189400.191075769,34467.9296981971,88.7729249171948,92.8634553525433,4.09053043534847,0.744413797436577
"Southeast Asia",119,29119,15326425,11074316.9949377,13897841.8483461,2823524.85340837,204705.987632122,72.2563611209903,90.678953822213,18.4225927012227,1.33564081403277
"Southeast Asia",125,29125,40106183.9,32110332.7022122,39515418.5104417,7405085.80822954,68289.1579282726,80.0632959303121,98.5269967568311,18.463700826519,0.170270894130799
"Southeast Asia",126,29126,11946252,10542258.8558495,11596039.0119289,1053780.15607943,25081.2369791016,88.2474173142293,97.0684279214007,8.82101060717141,0.209950677242549
"Southeast Asia",127,29127,11655143.478,10657238.3277943,11532918.154282,875679.826487709,21019.4066096179,91.4380706501873,98.9513185835192,7.51324793333195,0.180344468940204
"Southeast Asia",137,29137,26539418.49,21742529.3621242,24714675.5266428,2972146.16451854,609062.206641634,81.9254173572671,93.1244048770518,11.1989875197847,2.29493425739952
"Southeast Asia",138,29138,3821180.313,3650635.79533621,3735324.32032081,84688.5249845954,1132.88235343939,95.5368628618864,97.7531551602759,2.21629229838951,0.029647445570292
"Southeast Asia",139,29139,19619930.08,14183847.7965245,18782269.7293415,4598421.93281699,163337.209000145,72.2930598564317,95.7305640374711,23.4375041810393,0.832506580472712
"Southeast Asia",146,29146,8989754.96,5773390.43261824,8782164.8158194,3008774.38320117,52650.349876554,64.2218887868134,97.690814209016,33.4689254222027,0.585670578462063
"Southeast Asia",148,29148,3166129.87,2064973.00718877,3042052.27276365,977079.265574872,12960.4091559355,65.2207297860707,96.0810957752547,30.8603659891839,0.409345468697895
"Southeast Asia",158,29158,1550.8,1045.62734364259,1045.62734364259,0,0,67.4250286073377,67.4250286073377,0,0
"Southeast Asia",159,29159,15187538.82,13520579.438988,14632663.0529725,1112083.61398454,29764.7185466084,89.024163817663,96.3465063457365,7.32234252807353,0.195981184966007
"Southeast Asia",165,29165,699449.04921,652164.438982114,695866.475216078,43702.0362339638,0,93.2397348625619,99.4878005770444,6.24806571448249,0
"Southeast Asia",167,29167,3536326.288,3318722.02573819,3365023.05444001,46301.028701812,10645.9055191344,93.8466011182222,95.1558985339875,1.30929741576527,0.301044209502378
"Southeast Asia",173,29173,26035040.25,22574228.2268513,22586743.0083257,12514.7814744376,1933.21451494403,86.7070993940609,86.7551683862893,0.0480689922284163,0.00742543317152747
