,region,year,policy,agg.land,hist_value,Protection,value
1467,Africa_Eastern,2050,CORE,Grazed Pasture,3466.156167,50,-88.621056
1468,Africa_Eastern,2050,CORE,Shrubland,6692.83803,50,-6.18612
1469,Africa_Eastern,2050,CORE,urban,8.2136,50,0
1470,Africa_Northern,2050,CORE,Biomass,12.00258334,50,0.38043948
1471,Africa_Northern,2050,CORE,Crops,3544.654878,50,-30.44723474
1472,Africa_Northern,2050,CORE,desert,4577.42712,50,0
1473,Africa_Northern,2050,CORE,Forests (Harvested),401.6333615,50,-1.8078372
1474,Africa_Northern,2050,CORE,Forests (Unmanaged),0,50,0
1475,Africa_Northern,2050,CORE,Grassland,9034.939096,50,33.237864
1476,Africa_Northern,2050,CORE,Grazed Pasture,401.50772,50,-1.47984
1477,Africa_Northern,2050,CORE,Shrubland,677.9884517,50,0.1136784
1478,Africa_Northern,2050,CORE,urban,10.89136,50,0
1479,Africa_Southern,2050,CORE,Biomass,283.8798555,50,6.27012061
1480,Africa_Southern,2050,CORE,Crops,5862.671055,50,-36.04866033
1481,Africa_Southern,2050,CORE,desert,153.7390858,50,0
1482,Africa_Southern,2050,CORE,Forests (Harvested),845.0923362,50,-3.559092
1483,Africa_Southern,2050,CORE,Forests (Unmanaged),6086.064943,50,5.181252
1484,Africa_Southern,2050,CORE,Grassland,47218.86553,50,37.449996
1485,Africa_Southern,2050,CORE,Grazed Pasture,892.5757131,50,-7.894956
1486,Africa_Southern,2050,CORE,Shrubland,3967.030283,50,-1.43617968
1487,Africa_Southern,2050,CORE,urban,9.1793989,50,0
1488,Africa_Western,2050,CORE,Biomass,1008.222696,50,-68.03640856
1489,Africa_Western,2050,CORE,Crops,16705.58547,50,-210.7019658
1490,Africa_Western,2050,CORE,desert,2678.29155,50,0
1491,Africa_Western,2050,CORE,Forests (Harvested),2521.794228,50,-19.21836
1492,Africa_Western,2050,CORE,Forests (Unmanaged),24169.62155,50,25.327644
1493,Africa_Western,2050,CORE,Grassland,54105.89803,50,315.9127248
1494,Africa_Western,2050,CORE,Grazed Pasture,1733.874486,50,-54.9762678
1495,Africa_Western,2050,CORE,Shrubland,3240.907714,50,11.6520288
1496,Africa_Western,2050,CORE,urban,24.14843,50,0
1497,Argentina,2050,CORE,Biomass,67.84482609,50,0.756708765
1498,Argentina,2050,CORE,Crops,5752.918329,50,-33.17572902
1499,Argentina,2050,CORE,desert,159.6334102,50,0
1500,Argentina,2050,CORE,Forests (Harvested),121.676307,50,-0.18979632
1501,Argentina,2050,CORE,Forests (Unmanaged),1648.681499,50,1.245426
1502,Argentina,2050,CORE,Grassland,20236.76122,50,31.443624
1503,Argentina,2050,CORE,Grazed Pasture,1272.38919,50,-1.6642764
1504,Argentina,2050,CORE,Shrubland,2066.590832,50,1.5806148
1505,Argentina,2050,CORE,urban,5.58801199,50,0
1506,Australia_NZ,2050,CORE,Biomass,125.3161234,50,2.014525809
1507,Australia_NZ,2050,CORE,Crops,6293.392762,50,-28.6379483
1508,Australia_NZ,2050,CORE,desert,14.034923,50,0
1509,Australia_NZ,2050,CORE,Forests (Harvested),636.5589141,50,-0.0994692
1510,Australia_NZ,2050,CORE,Forests (Unmanaged),1909.071942,50,3.530754
1511,Australia_NZ,2050,CORE,Grassland,55676.84294,50,20.58648
1512,Australia_NZ,2050,CORE,Grazed Pasture,2600.801788,50,12.009216
1513,Australia_NZ,2050,CORE,Shrubland,27572.01056,50,-9.4185
1514,Australia_NZ,2050,CORE,urban,13.9596377,50,0
1515,Brazil,2050,CORE,Biomass,189.866062,50,-8.776645115
1516,Brazil,2050,CORE,Crops,10897.51472,50,-49.43588943
1517,Brazil,2050,CORE,desert,7.61083,50,0
1518,Brazil,2050,CORE,Forests (Harvested),1670.092971,50,-1.5959472
1519,Brazil,2050,CORE,Forests (Unmanaged),46820.98514,50,-1.115292
1520,Brazil,2050,CORE,Grassland,28731.91025,50,86.1066192
1521,Brazil,2050,CORE,Grazed Pasture,5687.045962,50,-25.5607536
1522,Brazil,2050,CORE,Shrubland,6756.593634,50,0.438828
1523,Brazil,2050,CORE,urban,32.59289,50,0
1524,Canada,2050,CORE,Biomass,299.4386572,50,-139.6972448
1525,Canada,2050,CORE,Crops,5903.445188,50,-37.70337573
1526,Canada,2050,CORE,desert,2396.92824,50,0
1527,Canada,2050,CORE,Forests (Harvested),2527.245777,50,0.8987688
1528,Canada,2050,CORE,Forests (Unmanaged),45898.0307,50,133.954476
1529,Canada,2050,CORE,Grassland,15009.87087,50,34.1908572
1530,Canada,2050,CORE,Grazed Pasture,307.6020063,50,-0.0155316
1531,Canada,2050,CORE,Shrubland,10567.22658,50,8.4038268
1532,Canada,2050,CORE,urban,4.21832,50,0
1533,Central America and Caribbean,2050,CORE,Biomass,36.76216781,50,1.156393546
1534,Central America and Caribbean,2050,CORE,Crops,1686.864404,50,-11.87309501
1535,Central America and Caribbean,2050,CORE,Forests (Harvested),363.572111,50,-0.887952
1536,Central America and Caribbean,2050,CORE,Forests (Unmanaged),3430.734667,50,5.84304
1537,Central America and Caribbean,2050,CORE,Grassland,2316.086127,50,9.264036
1538,Central America and Caribbean,2050,CORE,Grazed Pasture,411.0713399,50,-3.575616
1539,Central America and Caribbean,2050,CORE,Shrubland,53.97057289,50,0.0712284
1540,Central America and Caribbean,2050,CORE,urban,7.1515458,50,0
1541,Central Asia,2050,CORE,Biomass,85.03496232,50,7.849535903
1542,Central Asia,2050,CORE,Crops,4432.862393,50,-6.840404795
1543,Central Asia,2050,CORE,desert,312.4237211,50,0
1544,Central Asia,2050,CORE,Forests (Harvested),84.44813373,50,-0.07256916
1545,Central Asia,2050,CORE,Forests (Unmanaged),363.528349,50,0.45024552
1546,Central Asia,2050,CORE,Grassland,50500.44651,50,0.3580464
1547,Central Asia,2050,CORE,Grazed Pasture,862.9541039,50,1.64239536
1548,Central Asia,2050,CORE,Shrubland,7227.84614,50,-3.3518772
1549,Central Asia,2050,CORE,urban,9.639523,50,0
1550,China,2050,CORE,Biomass,31.15726203,50,-8.061895943
1551,China,2050,CORE,Crops,14954.39678,50,-6.114784683
1552,China,2050,CORE,desert,1100.68271,50,0
1553,China,2050,CORE,Forests (Harvested),3619.783824,50,-1.5726324
1554,China,2050,CORE,Forests (Unmanaged),13229.73172,50,8.6970216
1555,China,2050,CORE,Grassland,52385.83261,50,16.649526
1556,China,2050,CORE,Grazed Pasture,6450.981615,50,-10.43588736
1557,China,2050,CORE,Shrubland,6919.137473,50,0.8350716
1558,China,2050,CORE,urban,59.87252,50,0
1559,Colombia,2050,CORE,Biomass,4.343355059,50,-0.331533771
1560,Colombia,2050,CORE,Crops,436.2841601,50,-0.111822491
1561,Colombia,2050,CORE,desert,5.425585,50,0
1562,Colombia,2050,CORE,Forests (Harvested),87.724325,50,-0.071304
1563,Colombia,2050,CORE,Forests (Unmanaged),7011.885498,50,-0.8712
1564,Colombia,2050,CORE,Grassland,5294.021602,50,2.13804
1565,Colombia,2050,CORE,Grazed Pasture,543.6413,50,-0.73752
1566,Colombia,2050,CORE,Shrubland,171.731998,50,-0.01434
1567,Colombia,2050,CORE,urban,2.3182387,50,0
1568,EU-12,2050,CORE,Biomass,175.7927582,50,-26.43267329
1569,EU-12,2050,CORE,Crops,4389.585804,50,-28.59978669
1570,EU-12,2050,CORE,desert,0.02612,50,0
1571,EU-12,2050,CORE,Forests (Harvested),1408.40351,50,-5.4352764
1572,EU-12,2050,CORE,Forests (Unmanaged),2873.3044,50,29.65125
1573,EU-12,2050,CORE,Grassland,3712.018612,50,31.24204932
1574,EU-12,2050,CORE,Grazed Pasture,89.59960977,50,-0.599349156
1575,EU-12,2050,CORE,Shrubland,50.06095873,50,0.1730484
1576,EU-12,2050,CORE,urban,14.1534548,50,0
1577,EU-15,2050,CORE,Biomass,1132.815861,50,-145.4905115
1578,EU-15,2050,CORE,Crops,9269.149488,50,-74.76238201
1579,EU-15,2050,CORE,desert,2104.8525,50,0
1580,EU-15,2050,CORE,Forests (Harvested),4356.346727,50,-29.343372
1581,EU-15,2050,CORE,Forests (Unmanaged),6525.454631,50,143.38494
1582,EU-15,2050,CORE,Grassland,12587.14849,50,102.6670859
1583,EU-15,2050,CORE,Grazed Pasture,0,50,0
1584,EU-15,2050,CORE,Shrubland,2857.697168,50,3.5435208
1585,EU-15,2050,CORE,urban,54.52401827,50,0
1586,Europe_Eastern,2050,CORE,Biomass,79.42599711,50,-18.0631225
1587,Europe_Eastern,2050,CORE,Crops,4932.642187,50,-16.36385319
1588,Europe_Eastern,2050,CORE,desert,4.74434,50,0
1589,Europe_Eastern,2050,CORE,Forests (Harvested),405.6137283,50,0.0920232
1590,Europe_Eastern,2050,CORE,Forests (Unmanaged),1962.590896,50,17.3845116
1591,Europe_Eastern,2050,CORE,Grassland,2111.79642,50,16.98900552
1592,Europe_Eastern,2050,CORE,Grazed Pasture,207.9816327,50,-0.3189954
1593,Europe_Eastern,2050,CORE,Shrubland,50.63264616,50,0.276222
1594,Europe_Eastern,2050,CORE,urban,7.888652,50,0
1595,Europe_Non_EU,2050,CORE,Biomass,70.95225269,50,-13.44561776
1596,Europe_Non_EU,2050,CORE,Crops,3651.132733,50,-21.36872578
1597,Europe_Non_EU,2050,CORE,desert,1.71252,50,0
1598,Europe_Non_EU,2050,CORE,Forests (Harvested),508.495687,50,-1.603692
1599,Europe_Non_EU,2050,CORE,Forests (Unmanaged),1733.450909,50,14.099736
1600,Europe_Non_EU,2050,CORE,Grassland,5033.965693,50,22.5169884
1601,Europe_Non_EU,2050,CORE,Grazed Pasture,323.4355339,50,-2.2316856
1602,Europe_Non_EU,2050,CORE,Shrubland,902.2834541,50,2.0333796
1603,Europe_Non_EU,2050,CORE,urban,10.2445,50,0
1604,European Free Trade Association,2050,CORE,Biomass,168.6186534,50,-45.86341331
1605,European Free Trade Association,2050,CORE,Crops,158.7645426,50,-2.979795034
1606,European Free Trade Association,2050,CORE,desert,184.6527865,50,0
1607,European Free Trade Association,2050,CORE,Forests (Harvested),269.0015091,50,-2.4598104
1608,European Free Trade Association,2050,CORE,Forests (Unmanaged),1392.359913,50,34.7277108
1609,European Free Trade Association,2050,CORE,Grassland,1150.47864,50,16.2335424
1610,European Free Trade Association,2050,CORE,Grazed Pasture,134.298519,50,-0.577968
1611,European Free Trade Association,2050,CORE,Shrubland,66.40881607,50,0.921768
1612,European Free Trade Association,2050,CORE,urban,3.10971322,50,0
1613,Global,2050,CORE,Biomass,6127.554764,50,-964.2872793
1614,Global,2050,CORE,Crops,192984.6056,50,-1345.470463
1615,Global,2050,CORE,desert,21070.53344,50,0
1616,Global,2050,CORE,Forests (Harvested),37367.38171,50,-145.6700042
1617,Global,2050,CORE,Forests (Unmanaged),319988.8364,50,1024.315586
1618,Global,2050,CORE,Grassland,590634.0966,50,1533.464463
1619,Global,2050,CORE,Grazed Pasture,33220.64189,50,-257.8812336
1620,Global,2050,CORE,Shrubland,140548.459,50,155.6213947
1621,Global,2050,CORE,urban,575.5807629,50,0
1622,India,2050,CORE,Biomass,147.918312,50,-8.932179493
1623,India,2050,CORE,Crops,20631.68554,50,-252.7409734
1624,India,2050,CORE,desert,131.04289,50,0
1625,India,2050,CORE,Forests (Harvested),3058.672734,50,-35.670636
1626,India,2050,CORE,Forests (Unmanaged),4610.050756,50,138.662178
1627,India,2050,CORE,Grassland,4732.95147,50,117.4379334
1628,India,2050,CORE,Grazed Pasture,180.2415884,50,-3.64918584
1629,India,2050,CORE,Shrubland,2355.807439,50,44.9032968
1630,India,2050,CORE,urban,25.30338,50,0
1631,Indonesia,2050,CORE,Biomass,40.44372533,50,-4.290835511
1632,Indonesia,2050,CORE,Crops,5615.69505,50,-30.21692726
1633,Indonesia,2050,CORE,Forests (Harvested),858.353027,50,-1.762188
1634,Indonesia,2050,CORE,Forests (Unmanaged),12043.95187,50,25.276452
1635,Indonesia,2050,CORE,Grassland,3360.937354,50,15.09502465
1636,Indonesia,2050,CORE,Grazed Pasture,338.5750171,50,-4.10345328
1637,Indonesia,2050,CORE,urban,10.4703221,50,0
1638,Japan,2050,CORE,Biomass,59.4635291,50,-16.41321137
1639,Japan,2050,CORE,Crops,499.5116793,50,1.092024946
1640,Japan,2050,CORE,desert,0.111519,50,0
1641,Japan,2050,CORE,Forests (Harvested),210.066557,50,0.4156596
1642,Japan,2050,CORE,Forests (Unmanaged),2681.447819,50,12.204192
1643,Japan,2050,CORE,Grassland,588.442031,50,1.6368
1644,Japan,2050,CORE,Grazed Pasture,0,50,0
1645,Japan,2050,CORE,Shrubland,379.1770583,50,1.0562772
1646,Japan,2050,CORE,urban,13.4527,50,0
1647,Mexico,2050,CORE,Biomass,93.87897252,50,2.958068136
1648,Mexico,2050,CORE,Crops,2825.863713,50,-19.33993313
1649,Mexico,2050,CORE,desert,0.5904011,50,0
1650,Mexico,2050,CORE,Forests (Harvested),347.2903536,50,-0.8082684
1651,Mexico,2050,CORE,Forests (Unmanaged),4640.750189,50,4.9414992
1652,Mexico,2050,CORE,Grassland,10262.24303,50,16.52308608
1653,Mexico,2050,CORE,Grazed Pasture,1406.469486,50,-4.5905136
1654,Mexico,2050,CORE,Shrubland,3474.524035,50,0.31884
1655,Mexico,2050,CORE,urban,14.8212871,50,0
1656,Middle East,2050,CORE,Biomass,25.7431949,50,2.869241077
1657,Middle East,2050,CORE,Crops,4265.858014,50,-6.993071196
1658,Middle East,2050,CORE,desert,1716.628733,50,0
1659,Middle East,2050,CORE,Forests (Harvested),27.5454093,50,-0.08068032
1660,Middle East,2050,CORE,Forests (Unmanaged),92.05426255,50,0.22194024
1661,Middle East,2050,CORE,Grassland,25984.07797,50,5.8042656
1662,Middle East,2050,CORE,Grazed Pasture,427.5920323,50,2.3465466
1663,Middle East,2050,CORE,Shrubland,10189.21995,50,-4.1843508
1664,Middle East,2050,CORE,urban,23.3373403,50,0
1665,Pakistan,2050,CORE,Biomass,8.227450179,50,-0.65489136
1666,Pakistan,2050,CORE,Crops,2608.8611,50,-38.25200148
1667,Pakistan,2050,CORE,desert,306.8867301,50,0
1668,Pakistan,2050,CORE,Forests (Harvested),304.1259,50,-2.7408
1669,Pakistan,2050,CORE,Forests (Unmanaged),1.657473931,50,0.0779904
1670,Pakistan,2050,CORE,Grassland,199.2656999,50,5.707516104
1671,Pakistan,2050,CORE,Grazed Pasture,777.664064,50,-26.505408
1672,Pakistan,2050,CORE,Shrubland,2765.525212,50,62.368704
1673,Pakistan,2050,CORE,urban,5.76933101,50,0
1674,Russia,2050,CORE,Biomass,1145.497398,50,-405.1987647
1675,Russia,2050,CORE,Crops,14246.2105,50,-56.46900459
1676,Russia,2050,CORE,desert,3157.2969,50,0
1677,Russia,2050,CORE,Forests (Harvested),3126.436651,50,2.58806388
1678,Russia,2050,CORE,Forests (Unmanaged),58802.37916,50,302.7365983
1679,Russia,2050,CORE,Grassland,55406.76124,50,116.0171041
1680,Russia,2050,CORE,Grazed Pasture,500.9602013,50,1.380839558
1681,Russia,2050,CORE,Shrubland,24703.7691,50,38.9451168
1682,Russia,2050,CORE,urban,20.63808,50,0
1683,South Africa,2050,CORE,Biomass,10.53739403,50,0.457689336
1684,South Africa,2050,CORE,Crops,1177.246655,50,-4.845060023
1685,South Africa,2050,CORE,desert,3.54781,50,0
1686,South Africa,2050,CORE,Forests (Harvested),181.575503,50,-0.333948
1687,South Africa,2050,CORE,Forests (Unmanaged),85.58751983,50,0.5607828
1688,South Africa,2050,CORE,Grassland,11280.40782,50,9.98892
1689,South Africa,2050,CORE,Grazed Pasture,1085.92055,50,-5.2332
1690,South Africa,2050,CORE,Shrubland,682.3744586,50,-0.58464
1691,South Africa,2050,CORE,urban,6.69471,50,0
1692,South America_Northern,2050,CORE,Biomass,6.796375813,50,-4.064274434
1693,South America_Northern,2050,CORE,Crops,465.7202489,50,0.16524546
1694,South America_Northern,2050,CORE,desert,8.65778204,50,0
1695,South America_Northern,2050,CORE,Forests (Harvested),41.97719618,50,0.072393
1696,South America_Northern,2050,CORE,Forests (Unmanaged),10809.42024,50,1.962984
1697,South America_Northern,2050,CORE,Grassland,4317.956378,50,0.68610456
1698,South America_Northern,2050,CORE,Grazed Pasture,257.9830861,50,1.17738588
1699,South America_Northern,2050,CORE,Shrubland,105.3135129,50,-0.000612
1700,South America_Northern,2050,CORE,urban,4.27827102,50,0
1701,South America_Southern,2050,CORE,Biomass,32.65078629,50,-2.740638152
1702,South America_Southern,2050,CORE,Crops,2805.897709,50,-2.007632176
1703,South America_Southern,2050,CORE,desert,510.4893,50,0
1704,South America_Southern,2050,CORE,Forests (Harvested),704.5153323,50,-0.58845324
1705,South America_Southern,2050,CORE,Forests (Unmanaged),16106.59353,50,1.44087
1706,South America_Southern,2050,CORE,Grassland,18459.90557,50,4.0942752
1707,South America_Southern,2050,CORE,Grazed Pasture,872.9317476,50,-0.007548
1708,South America_Southern,2050,CORE,Shrubland,1808.04095,50,-0.1656
1709,South America_Southern,2050,CORE,urban,7.90962,50,0
1710,South Asia,2050,CORE,Biomass,5.1029123,50,-0.835574261
1711,South Asia,2050,CORE,Crops,2412.95475,50,-35.24533799
1712,South Asia,2050,CORE,desert,89.652111,50,0
1713,South Asia,2050,CORE,Forests (Harvested),457.5320871,50,-3.45456
1714,South Asia,2050,CORE,Forests (Unmanaged),1260.774695,50,15.04182
1715,South Asia,2050,CORE,Grassland,4393.253064,50,42.5552604
1716,South Asia,2050,CORE,Grazed Pasture,883.4319077,50,-25.6986468
1717,South Asia,2050,CORE,Shrubland,1791.783447,50,7.63776
1718,South Asia,2050,CORE,urban,3.1217501,50,0
1719,South Korea,2050,CORE,Biomass,0.651472477,50,-0.20377872
1720,South Korea,2050,CORE,Crops,197.2450446,50,0.290391306
1721,South Korea,2050,CORE,Forests (Harvested),58.61572,50,0.15384
1722,South Korea,2050,CORE,Forests (Unmanaged),311.8569761,50,-0.0552
1723,South Korea,2050,CORE,Grassland,115.4659624,50,-0.04182096
1724,South Korea,2050,CORE,Grazed Pasture,6.49263,50,0.04752
1725,South Korea,2050,CORE,Shrubland,486.8976122,50,-0.192
1726,South Korea,2050,CORE,urban,2.7479,50,0
1727,Southeast Asia,2050,CORE,Biomass,91.67215662,50,-10.84439031
1728,Southeast Asia,2050,CORE,Crops,9142.444553,50,-30.76290035
1729,Southeast Asia,2050,CORE,desert,2.2749198,50,0
1730,Southeast Asia,2050,CORE,Forests (Harvested),1483.620706,50,-3.227593908
1731,Southeast Asia,2050,CORE,Forests (Unmanaged),21095.55106,50,42.70127232
1732,Southeast Asia,2050,CORE,Grassland,5199.72297,50,10.9711573
1733,Southeast Asia,2050,CORE,Grazed Pasture,513.3643974,50,-9.21040938
1734,Southeast Asia,2050,CORE,Shrubland,174.964261,50,0.38439
1735,Southeast Asia,2050,CORE,urban,22.71653688,50,0
1736,Taiwan,2050,CORE,Biomass,0.123298934,50,-0.00418714
1737,Taiwan,2050,CORE,Crops,57.58224798,50,0.074134174
1738,Taiwan,2050,CORE,Forests (Harvested),10.08519219,50,0.02638464
1739,Taiwan,2050,CORE,Forests (Unmanaged),213.4164368,50,-0.07875
1740,Taiwan,2050,CORE,Grassland,108.3758071,50,-0.08132208
1741,Taiwan,2050,CORE,Grazed Pasture,7.090474927,50,0.063597588
1742,Taiwan,2050,CORE,Shrubland,0.844816016,50,-0.0003096
1743,Taiwan,2050,CORE,urban,2.17348,50,0
1744,USA,2050,CORE,Biomass,345.1852079,50,-44.06480508
1745,USA,2050,CORE,Crops,18542.49093,50,-119.2670209
1746,USA,2050,CORE,desert,526.72716,50,0
1747,USA,2050,CORE,Forests (Harvested),4757.465461,50,-7.4485512
1748,USA,2050,CORE,Forests (Unmanaged),22163.73186,50,56.7366828
1749,USA,2050,CORE,Grassland,43396.03158,50,117.4375252
1750,USA,2050,CORE,Grazed Pasture,576.0080174,50,1.139333196
1751,USA,2050,CORE,Shrubland,11789.26186,50,-4.5016764
1752,USA,2050,CORE,urban,134.45224,50,0
1753,Africa_Eastern,2050,CORE,Biomass,342.1885043,60,-31.43436075
1754,Africa_Eastern,2050,CORE,Crops,8617.473012,60,-213.5851161
1755,Africa_Eastern,2050,CORE,desert,914.44174,60,0
1756,Africa_Eastern,2050,CORE,Forests (Harvested),1912.020431,60,-37.105872
1757,Africa_Eastern,2050,CORE,Forests (Unmanaged),14.11578309,60,0.437349696
1758,Africa_Eastern,2050,CORE,Grassland,37721.41595,60,418.2404292
1759,Africa_Eastern,2050,CORE,Grazed Pasture,3466.156167,60,-132.724164
1760,Africa_Eastern,2050,CORE,Shrubland,6692.83803,60,-3.83616
1761,Africa_Eastern,2050,CORE,urban,8.2136,60,0
1762,Africa_Northern,2050,CORE,Biomass,12.00258334,60,0.241736018
1763,Africa_Northern,2050,CORE,Crops,3544.654878,60,-38.33100302
1764,Africa_Northern,2050,CORE,desert,4577.42712,60,0
1765,Africa_Northern,2050,CORE,Forests (Harvested),401.6333615,60,-2.3237724
1766,Africa_Northern,2050,CORE,Forests (Unmanaged),0,60,0
1767,Africa_Northern,2050,CORE,Grassland,9034.939096,60,41.69082
1768,Africa_Northern,2050,CORE,Grazed Pasture,401.50772,60,-1.9098
1769,Africa_Northern,2050,CORE,Shrubland,677.9884517,60,0.6494172
1770,Africa_Northern,2050,CORE,urban,10.89136,60,0
1771,Africa_Southern,2050,CORE,Biomass,283.8798555,60,3.247527224
1772,Africa_Southern,2050,CORE,Crops,5862.671055,60,-51.88716881
1773,Africa_Southern,2050,CORE,desert,153.7390858,60,0
1774,Africa_Southern,2050,CORE,Forests (Harvested),845.0923362,60,-5.303232
1775,Africa_Southern,2050,CORE,Forests (Unmanaged),6086.064943,60,8.450616
1776,Africa_Southern,2050,CORE,Grassland,47218.86553,60,59.294052
1777,Africa_Southern,2050,CORE,Grazed Pasture,892.5757131,60,-11.990424
1778,Africa_Southern,2050,CORE,Shrubland,3967.030283,60,-1.8058854
1779,Africa_Southern,2050,CORE,urban,9.1793989,60,0
1780,Africa_Western,2050,CORE,Biomass,1008.222696,60,-108.0495758
1781,Africa_Western,2050,CORE,Crops,16705.58547,60,-285.6630472
1782,Africa_Western,2050,CORE,desert,2678.29155,60,0
1783,Africa_Western,2050,CORE,Forests (Harvested),2521.794228,60,-29.27448
1784,Africa_Western,2050,CORE,Forests (Unmanaged),24169.62155,60,44.130108
1785,Africa_Western,2050,CORE,Grassland,54105.89803,60,440.5121148
1786,Africa_Western,2050,CORE,Grazed Pasture,1733.874486,60,-80.5208298
1787,Africa_Western,2050,CORE,Shrubland,3240.907714,60,18.85527168
1788,Africa_Western,2050,CORE,urban,24.14843,60,0
1789,Argentina,2050,CORE,Biomass,67.84482609,60,0.092987662
1790,Argentina,2050,CORE,Crops,5752.918329,60,-42.21491642
1791,Argentina,2050,CORE,desert,159.6334102,60,0
1792,Argentina,2050,CORE,Forests (Harvested),121.676307,60,-0.27854676
1793,Argentina,2050,CORE,Forests (Unmanaged),1648.681499,60,2.0815812
1794,Argentina,2050,CORE,Grassland,20236.76122,60,40.71078
1795,Argentina,2050,CORE,Grazed Pasture,1272.38919,60,-3.0445428
1796,Argentina,2050,CORE,Shrubland,2066.590832,60,2.6256984
1797,Argentina,2050,CORE,urban,5.58801199,60,0
1798,Australia_NZ,2050,CORE,Biomass,125.3161234,60,1.278683126
1799,Australia_NZ,2050,CORE,Crops,6293.392762,60,-43.84398585
1800,Australia_NZ,2050,CORE,desert,14.034923,60,0
1801,Australia_NZ,2050,CORE,Forests (Harvested),636.5589141,60,-0.3414876
1802,Australia_NZ,2050,CORE,Forests (Unmanaged),1909.071942,60,4.7824464
1803,Australia_NZ,2050,CORE,Grassland,55676.84294,60,34.48176
1804,Australia_NZ,2050,CORE,Grazed Pasture,2600.801788,60,14.690532
1805,Australia_NZ,2050,CORE,Shrubland,27572.01056,60,-11.04018
1806,Australia_NZ,2050,CORE,urban,13.9596377,60,0
1807,Brazil,2050,CORE,Biomass,189.866062,60,-11.0852242
1808,Brazil,2050,CORE,Crops,10897.51472,60,-72.38148728
1809,Brazil,2050,CORE,desert,7.61083,60,0
1810,Brazil,2050,CORE,Forests (Harvested),1670.092971,60,-2.386362
1811,Brazil,2050,CORE,Forests (Unmanaged),46820.98514,60,-0.381708
1812,Brazil,2050,CORE,Grassland,28731.91025,60,121.1307132
1813,Brazil,2050,CORE,Grazed Pasture,5687.045962,60,-36.8643768
1814,Brazil,2050,CORE,Shrubland,6756.593634,60,2.0382
1815,Brazil,2050,CORE,urban,32.59289,60,0
1816,Canada,2050,CORE,Biomass,299.4386572,60,-152.3502778
1817,Canada,2050,CORE,Crops,5903.445188,60,-48.03634425
1818,Canada,2050,CORE,desert,2396.92824,60,0
1819,Canada,2050,CORE,Forests (Harvested),2527.245777,60,0.9690828
1820,Canada,2050,CORE,Forests (Unmanaged),45898.0307,60,150.0527364
1821,Canada,2050,CORE,Grassland,15009.87087,60,40.2389952
1822,Canada,2050,CORE,Grazed Pasture,307.6020063,60,-0.0158784
1823,Canada,2050,CORE,Shrubland,10567.22658,60,9.09837024
1824,Canada,2050,CORE,urban,4.21832,60,0
1825,Central America and Caribbean,2050,CORE,Biomass,36.76216781,60,0.780941498
1826,Central America and Caribbean,2050,CORE,Crops,1686.864404,60,-15.93865768
1827,Central America and Caribbean,2050,CORE,Forests (Harvested),363.572111,60,-1.276068
1828,Central America and Caribbean,2050,CORE,Forests (Unmanaged),3430.734667,60,8.46264
1829,Central America and Caribbean,2050,CORE,Grassland,2316.086127,60,12.858804
1830,Central America and Caribbean,2050,CORE,Grazed Pasture,411.0713399,60,-4.994892
1831,Central America and Caribbean,2050,CORE,Shrubland,53.97057289,60,0.1062828
1832,Central America and Caribbean,2050,CORE,urban,7.1515458,60,0
1833,Central Asia,2050,CORE,Biomass,85.03496232,60,7.65816581
1834,Central Asia,2050,CORE,Crops,4432.862393,60,-11.56232257
1835,Central Asia,2050,CORE,desert,312.4237211,60,0
1836,Central Asia,2050,CORE,Forests (Harvested),84.44813373,60,-0.12019404
1837,Central Asia,2050,CORE,Forests (Unmanaged),363.528349,60,0.58737576
1838,Central Asia,2050,CORE,Grassland,50500.44651,60,5.371896
1839,Central Asia,2050,CORE,Grazed Pasture,862.9541039,60,2.11306188
1840,Central Asia,2050,CORE,Shrubland,7227.84614,60,-4.0667556
1841,Central Asia,2050,CORE,urban,9.639523,60,0
1842,China,2050,CORE,Biomass,31.15726203,60,-8.498278136
1843,China,2050,CORE,Crops,14954.39678,60,-11.23154709
1844,China,2050,CORE,desert,1100.68271,60,0
1845,China,2050,CORE,Forests (Harvested),3619.783824,60,-3.0723792
1846,China,2050,CORE,Forests (Unmanaged),13229.73172,60,11.4970428
1847,China,2050,CORE,Grassland,52385.83261,60,27.1585128
1848,China,2050,CORE,Grazed Pasture,6450.981615,60,-17.09806872
1849,China,2050,CORE,Shrubland,6919.137473,60,1.264296
1850,China,2050,CORE,urban,59.87252,60,0
1851,Colombia,2050,CORE,Biomass,4.343355059,60,-0.400700064
1852,Colombia,2050,CORE,Crops,436.2841601,60,-0.326151175
1853,Colombia,2050,CORE,desert,5.425585,60,0
1854,Colombia,2050,CORE,Forests (Harvested),87.724325,60,-0.111108
1855,Colombia,2050,CORE,Forests (Unmanaged),7011.885498,60,-1.242
1856,Colombia,2050,CORE,Grassland,5294.021602,60,3.35268
1857,Colombia,2050,CORE,Grazed Pasture,543.6413,60,-1.25904
1858,Colombia,2050,CORE,Shrubland,171.731998,60,-0.017244
1859,Colombia,2050,CORE,urban,2.3182387,60,0
1860,EU-12,2050,CORE,Biomass,175.7927582,60,-28.91849651
1861,EU-12,2050,CORE,Crops,4389.585804,60,-36.73037728
1862,EU-12,2050,CORE,desert,0.02612,60,0
1863,EU-12,2050,CORE,Forests (Harvested),1408.40351,60,-7.0036668
