,region,Availability,policy,output,year,value
126724,Global,Low Availability,CORE,FiberCrop,2050,101.0315353
126725,Global,0 percent,CORE,FodderGrass,2050,1172.597247
126726,Global,10 percent,CORE,FodderGrass,2050,1118.392259
126727,Global,100 percent,CORE,FodderGrass,2050,1085.970694
126728,Global,20 percent,CORE,FodderGrass,2050,1102.680057
126729,Global,30 percent,CORE,FodderGrass,2050,1096.026153
126730,Global,40 percent,CORE,FodderGrass,2050,1092.518717
126731,Global,50 percent,CORE,FodderGrass,2050,1090.336904
126732,Global,60 percent,CORE,FodderGrass,2050,1088.925303
126733,Global,70 percent,CORE,FodderGrass,2050,1087.868267
126734,Global,80 percent,CORE,FodderGrass,2050,1087.064471
126735,Global,90 percent,CORE,FodderGrass,2050,1086.450784
126736,Global,High Availability,CORE,FodderGrass,2050,1089.431424
126737,Global,Low Availability,CORE,FodderGrass,2050,1089.82484
126738,Global,0 percent,CORE,FodderHerb,2050,2043.721092
126739,Global,10 percent,CORE,FodderHerb,2050,1854.852384
126740,Global,100 percent,CORE,FodderHerb,2050,1738.092701
126741,Global,20 percent,CORE,FodderHerb,2050,1804.398889
126742,Global,30 percent,CORE,FodderHerb,2050,1780.987593
126743,Global,40 percent,CORE,FodderHerb,2050,1767.511277
126744,Global,50 percent,CORE,FodderHerb,2050,1758.607895
126745,Global,60 percent,CORE,FodderHerb,2050,1752.231455
126746,Global,70 percent,CORE,FodderHerb,2050,1747.414627
126747,Global,80 percent,CORE,FodderHerb,2050,1743.644542
126748,Global,90 percent,CORE,FodderHerb,2050,1740.599332
126749,Global,High Availability,CORE,FodderHerb,2050,1743.483109
126750,Global,Low Availability,CORE,FodderHerb,2050,1745.073858
126751,Global,0 percent,CORE,Forest,2050,4.628245384
126752,Global,10 percent,CORE,Forest,2050,5.12791058
126753,Global,100 percent,CORE,Forest,2050,5.463756042
126754,Global,20 percent,CORE,Forest,2050,5.26877863
126755,Global,30 percent,CORE,Forest,2050,5.335388248
126756,Global,40 percent,CORE,Forest,2050,5.375057077
126757,Global,50 percent,CORE,Forest,2050,5.401666752
126758,Global,60 percent,CORE,Forest,2050,5.420881965
126759,Global,70 percent,CORE,Forest,2050,5.435461755
126760,Global,80 percent,CORE,Forest,2050,5.446913014
126761,Global,90 percent,CORE,Forest,2050,5.456150756
126762,Global,High Availability,CORE,Forest,2050,5.44681809
126763,Global,Low Availability,CORE,Forest,2050,5.440186962
126764,Global,0 percent,CORE,MiscCrop,2050,3279.126156
126765,Global,10 percent,CORE,MiscCrop,2050,3280.607755
126766,Global,100 percent,CORE,MiscCrop,2050,3283.089056
126767,Global,20 percent,CORE,MiscCrop,2050,3281.496466
126768,Global,30 percent,CORE,MiscCrop,2050,3281.992892
126769,Global,40 percent,CORE,MiscCrop,2050,3282.314465
126770,Global,50 percent,CORE,MiscCrop,2050,3282.540658
126771,Global,60 percent,CORE,MiscCrop,2050,3282.693272
126772,Global,70 percent,CORE,MiscCrop,2050,3282.82403
126773,Global,80 percent,CORE,MiscCrop,2050,3282.931869
126774,Global,90 percent,CORE,MiscCrop,2050,3283.018624
126775,Global,High Availability,CORE,MiscCrop,2050,3282.998166
126776,Global,Low Availability,CORE,MiscCrop,2050,3282.931146
126777,Global,0 percent,CORE,OilCrop,2050,702.3672492
126778,Global,10 percent,CORE,OilCrop,2050,759.8491074
126779,Global,100 percent,CORE,OilCrop,2050,809.2234646
126780,Global,20 percent,CORE,OilCrop,2050,778.3583087
126781,Global,30 percent,CORE,OilCrop,2050,788.1475647
126782,Global,40 percent,CORE,OilCrop,2050,794.3345961
126783,Global,50 percent,CORE,OilCrop,2050,798.6632319
126784,Global,60 percent,CORE,OilCrop,2050,801.8777318
126785,Global,70 percent,CORE,OilCrop,2050,804.3311423
126786,Global,80 percent,CORE,OilCrop,2050,806.2898355
126787,Global,90 percent,CORE,OilCrop,2050,807.8905685
126788,Global,High Availability,CORE,OilCrop,2050,807.7769043
126789,Global,Low Availability,CORE,OilCrop,2050,807.2782012
126790,Global,0 percent,CORE,OtherGrain,2050,388.1971063
126791,Global,10 percent,CORE,OtherGrain,2050,396.049253
126792,Global,100 percent,CORE,OtherGrain,2050,405.5226933
126793,Global,20 percent,CORE,OtherGrain,2050,399.0018557
126794,Global,30 percent,CORE,OtherGrain,2050,400.8342198
126795,Global,40 percent,CORE,OtherGrain,2050,402.1488796
126796,Global,50 percent,CORE,OtherGrain,2050,403.0934146
126797,Global,60 percent,CORE,OtherGrain,2050,403.8097005
126798,Global,70 percent,CORE,OtherGrain,2050,404.3729499
126799,Global,80 percent,CORE,OtherGrain,2050,404.828402
126800,Global,90 percent,CORE,OtherGrain,2050,405.2046013
126801,Global,High Availability,CORE,OtherGrain,2050,404.0772629
126802,Global,Low Availability,CORE,OtherGrain,2050,403.5269844
126803,Global,0 percent,CORE,PalmFruit,2050,514.1734808
126804,Global,10 percent,CORE,PalmFruit,2050,521.7373842
126805,Global,100 percent,CORE,PalmFruit,2050,527.2542302
126806,Global,20 percent,CORE,PalmFruit,2050,523.9490175
126807,Global,30 percent,CORE,PalmFruit,2050,525.0661186
126808,Global,40 percent,CORE,PalmFruit,2050,525.7552763
126809,Global,50 percent,CORE,PalmFruit,2050,526.2139307
126810,Global,60 percent,CORE,PalmFruit,2050,526.5403719
126811,Global,70 percent,CORE,PalmFruit,2050,526.7851623
126812,Global,80 percent,CORE,PalmFruit,2050,526.976092
126813,Global,90 percent,CORE,PalmFruit,2050,527.1302037
126814,Global,High Availability,CORE,PalmFruit,2050,527.1678
126815,Global,Low Availability,CORE,PalmFruit,2050,526.9296972
126816,Global,0 percent,CORE,Pasture,2050,2705.592885
126817,Global,10 percent,CORE,Pasture,2050,3295.601026
126818,Global,100 percent,CORE,Pasture,2050,3725.50479
126819,Global,20 percent,CORE,Pasture,2050,3476.855865
126820,Global,30 percent,CORE,Pasture,2050,3563.89144
126821,Global,40 percent,CORE,Pasture,2050,3615.111165
126822,Global,50 percent,CORE,Pasture,2050,3648.831112
126823,Global,60 percent,CORE,Pasture,2050,3672.85554
126824,Global,70 percent,CORE,Pasture,2050,3690.891487
126825,Global,80 percent,CORE,Pasture,2050,3704.954844
126826,Global,90 percent,CORE,Pasture,2050,3716.24598
126827,Global,High Availability,CORE,Pasture,2050,3700.936907
126828,Global,Low Availability,CORE,Pasture,2050,3693.893468
126829,Global,0 percent,CORE,Rice,2050,851.9503587
126830,Global,10 percent,CORE,Rice,2050,853.2349457
126831,Global,100 percent,CORE,Rice,2050,855.3717691
126832,Global,20 percent,CORE,Rice,2050,853.9506145
126833,Global,30 percent,CORE,Rice,2050,854.3705841
126834,Global,40 percent,CORE,Rice,2050,854.6564391
126835,Global,50 percent,CORE,Rice,2050,854.8616001
126836,Global,60 percent,CORE,Rice,2050,855.0109469
126837,Global,70 percent,CORE,Rice,2050,855.1306431
126838,Global,80 percent,CORE,Rice,2050,855.2275624
126839,Global,90 percent,CORE,Rice,2050,855.3069268
126840,Global,High Availability,CORE,Rice,2050,855.3444173
126841,Global,Low Availability,CORE,Rice,2050,855.2228009
126842,Global,0 percent,CORE,RootTuber,2050,1170.308875
126843,Global,10 percent,CORE,RootTuber,2050,1137.043152
126844,Global,100 percent,CORE,RootTuber,2050,1114.411287
126845,Global,20 percent,CORE,RootTuber,2050,1127.545355
126846,Global,30 percent,CORE,RootTuber,2050,1122.979156
126847,Global,40 percent,CORE,RootTuber,2050,1120.298705
126848,Global,50 percent,CORE,RootTuber,2050,1118.516976
126849,Global,60 percent,CORE,RootTuber,2050,1117.236721
126850,Global,70 percent,CORE,RootTuber,2050,1116.270958
126851,Global,80 percent,CORE,RootTuber,2050,1115.51647
126852,Global,90 percent,CORE,RootTuber,2050,1114.910028
126853,Global,High Availability,CORE,RootTuber,2050,1115.4305
126854,Global,Low Availability,CORE,RootTuber,2050,1115.811425
126855,Global,0 percent,CORE,SugarCrop,2050,3217.229361
126856,Global,10 percent,CORE,SugarCrop,2050,3391.566059
126857,Global,100 percent,CORE,SugarCrop,2050,3481.193027
126858,Global,20 percent,CORE,SugarCrop,2050,3437.860959
126859,Global,30 percent,CORE,SugarCrop,2050,3458.232615
126860,Global,40 percent,CORE,SugarCrop,2050,3468.935077
126861,Global,50 percent,CORE,SugarCrop,2050,3474.948441
126862,Global,60 percent,CORE,SugarCrop,2050,3478.367794
126863,Global,70 percent,CORE,SugarCrop,2050,3480.226026
126864,Global,80 percent,CORE,SugarCrop,2050,3481.109625
126865,Global,90 percent,CORE,SugarCrop,2050,3481.355157
126866,Global,High Availability,CORE,SugarCrop,2050,3512.775289
126867,Global,Low Availability,CORE,SugarCrop,2050,3511.137029
126868,Global,0 percent,CORE,Wheat,2050,858.8152624
126869,Global,10 percent,CORE,Wheat,2050,864.7098271
126870,Global,100 percent,CORE,Wheat,2050,870.2300079
126871,Global,20 percent,CORE,Wheat,2050,866.4166696
126872,Global,30 percent,CORE,Wheat,2050,867.4807516
126873,Global,40 percent,CORE,Wheat,2050,868.2764128
126874,Global,50 percent,CORE,Wheat,2050,868.8382576
126875,Global,60 percent,CORE,Wheat,2050,869.2546723
126876,Global,70 percent,CORE,Wheat,2050,869.5795525
126877,Global,80 percent,CORE,Wheat,2050,869.8393895
126878,Global,90 percent,CORE,Wheat,2050,870.0522608
126879,Global,High Availability,CORE,Wheat,2050,869.1689275
126880,Global,Low Availability,CORE,Wheat,2050,868.8373221
126881,Global,0 percent,CORE,biomass,2055,68.79245154
126882,Global,10 percent,CORE,biomass,2055,80.06828958
126883,Global,100 percent,CORE,biomass,2055,101.3632541
126884,Global,20 percent,CORE,biomass,2055,85.1028184
126885,Global,30 percent,CORE,biomass,2055,88.45423549
126886,Global,40 percent,CORE,biomass,2055,91.12999485
126887,Global,50 percent,CORE,biomass,2055,93.38655996
126888,Global,60 percent,CORE,biomass,2055,95.30137816
126889,Global,70 percent,CORE,biomass,2055,97.02318261
126890,Global,80 percent,CORE,biomass,2055,98.5831818
126891,Global,90 percent,CORE,biomass,2055,100.0256236
126892,Global,High Availability,CORE,biomass,2055,88.80001289
126893,Global,Low Availability,CORE,biomass,2055,88.08338654
126894,Global,0 percent,CORE,Corn,2055,1458.808019
126895,Global,10 percent,CORE,Corn,2055,1528.450298
126896,Global,100 percent,CORE,Corn,2055,1600.687795
126897,Global,20 percent,CORE,Corn,2055,1553.557576
126898,Global,30 percent,CORE,Corn,2055,1567.859947
126899,Global,40 percent,CORE,Corn,2055,1577.449427
126900,Global,50 percent,CORE,Corn,2055,1584.17308
126901,Global,60 percent,CORE,Corn,2055,1589.167712
126902,Global,70 percent,CORE,Corn,2055,1592.995951
126903,Global,80 percent,CORE,Corn,2055,1596.058251
126904,Global,90 percent,CORE,Corn,2055,1598.581707
126905,Global,High Availability,CORE,Corn,2055,1597.732107
126906,Global,Low Availability,CORE,Corn,2055,1596.508137
126907,Global,0 percent,CORE,FiberCrop,2055,101.3370891
126908,Global,10 percent,CORE,FiberCrop,2055,100.8031465
126909,Global,100 percent,CORE,FiberCrop,2055,101.5713953
126910,Global,20 percent,CORE,FiberCrop,2055,100.7161021
126911,Global,30 percent,CORE,FiberCrop,2055,100.818415
126912,Global,40 percent,CORE,FiberCrop,2055,100.9708405
126913,Global,50 percent,CORE,FiberCrop,2055,101.1104185
126914,Global,60 percent,CORE,FiberCrop,2055,101.2341258
126915,Global,70 percent,CORE,FiberCrop,2055,101.3378559
126916,Global,80 percent,CORE,FiberCrop,2055,101.4276518
126917,Global,90 percent,CORE,FiberCrop,2055,101.503385
126918,Global,High Availability,CORE,FiberCrop,2055,101.5189562
126919,Global,Low Availability,CORE,FiberCrop,2055,101.4756007
126920,Global,0 percent,CORE,FodderGrass,2055,1211.351102
126921,Global,10 percent,CORE,FodderGrass,2055,1151.319139
126922,Global,100 percent,CORE,FodderGrass,2055,1140.916532
126923,Global,20 percent,CORE,FodderGrass,2055,1144.386821
126924,Global,30 percent,CORE,FodderGrass,2055,1141.692825
126925,Global,40 percent,CORE,FodderGrass,2055,1140.807826
126926,Global,50 percent,CORE,FodderGrass,2055,1140.552311
126927,Global,60 percent,CORE,FodderGrass,2055,1140.520019
126928,Global,70 percent,CORE,FodderGrass,2055,1140.606269
126929,Global,80 percent,CORE,FodderGrass,2055,1140.697978
126930,Global,90 percent,CORE,FodderGrass,2055,1140.708713
126931,Global,High Availability,CORE,FodderGrass,2055,1143.503429
126932,Global,Low Availability,CORE,FodderGrass,2055,1143.538013
126933,Global,0 percent,CORE,FodderHerb,2055,2196.849227
126934,Global,10 percent,CORE,FodderHerb,2055,1978.572898
126935,Global,100 percent,CORE,FodderHerb,2055,1825.526115
126936,Global,20 percent,CORE,FodderHerb,2055,1913.038308
126937,Global,30 percent,CORE,FodderHerb,2055,1882.339281
126938,Global,40 percent,CORE,FodderHerb,2055,1864.56905
126939,Global,50 percent,CORE,FodderHerb,2055,1852.784153
126940,Global,60 percent,CORE,FodderHerb,2055,1844.3429
126941,Global,70 percent,CORE,FodderHerb,2055,1837.950528
126942,Global,80 percent,CORE,FodderHerb,2055,1832.936431
126943,Global,90 percent,CORE,FodderHerb,2055,1828.234258
126944,Global,High Availability,CORE,FodderHerb,2055,1832.206974
126945,Global,Low Availability,CORE,FodderHerb,2055,1834.416838
126946,Global,0 percent,CORE,Forest,2055,4.654562746
126947,Global,10 percent,CORE,Forest,2055,5.240413523
126948,Global,100 percent,CORE,Forest,2055,5.661489354
126949,Global,20 percent,CORE,Forest,2055,5.417318545
126950,Global,30 percent,CORE,Forest,2055,5.501202041
126951,Global,40 percent,CORE,Forest,2055,5.550982876
126952,Global,50 percent,CORE,Forest,2055,5.584319514
126953,Global,60 percent,CORE,Forest,2055,5.608276612
126954,Global,70 percent,CORE,Forest,2055,5.626410391
126955,Global,80 percent,CORE,Forest,2055,5.640618259
126956,Global,90 percent,CORE,Forest,2055,5.652093597
126957,Global,High Availability,CORE,Forest,2055,5.641862501
126958,Global,Low Availability,CORE,Forest,2055,5.633656466
126959,Global,0 percent,CORE,MiscCrop,2055,3390.487215
126960,Global,10 percent,CORE,MiscCrop,2055,3393.403887
126961,Global,100 percent,CORE,MiscCrop,2055,3396.30638
126962,Global,20 percent,CORE,MiscCrop,2055,3394.371591
126963,Global,30 percent,CORE,MiscCrop,2055,3394.951854
126964,Global,40 percent,CORE,MiscCrop,2055,3395.340748
126965,Global,50 percent,CORE,MiscCrop,2055,3395.616724
126966,Global,60 percent,CORE,MiscCrop,2055,3395.82206
126967,Global,70 percent,CORE,MiscCrop,2055,3395.982788
126968,Global,80 percent,CORE,MiscCrop,2055,3396.111812
126969,Global,90 percent,CORE,MiscCrop,2055,3396.256125
126970,Global,High Availability,CORE,MiscCrop,2055,3396.191176
126971,Global,Low Availability,CORE,MiscCrop,2055,3396.112478
126972,Global,0 percent,CORE,OilCrop,2055,722.7672277
126973,Global,10 percent,CORE,OilCrop,2055,792.9563855
126974,Global,100 percent,CORE,OilCrop,2055,852.9766963
126975,Global,20 percent,CORE,OilCrop,2055,815.480083
126976,Global,30 percent,CORE,OilCrop,2055,827.3923242
126977,Global,40 percent,CORE,OilCrop,2055,834.8797263
126978,Global,50 percent,CORE,OilCrop,2055,840.1255801
126979,Global,60 percent,CORE,OilCrop,2055,844.0196105
126980,Global,70 percent,CORE,OilCrop,2055,847.009532
126981,Global,80 percent,CORE,OilCrop,2055,849.3968916
126982,Global,90 percent,CORE,OilCrop,2055,851.3545268
126983,Global,High Availability,CORE,OilCrop,2055,851.0248524
126984,Global,Low Availability,CORE,OilCrop,2055,850.4102096
126985,Global,0 percent,CORE,OtherGrain,2055,392.4783438
126986,Global,10 percent,CORE,OtherGrain,2055,401.4436789
126987,Global,100 percent,CORE,OtherGrain,2055,412.3577862
126988,Global,20 percent,CORE,OtherGrain,2055,404.8553426
126989,Global,30 percent,CORE,OtherGrain,2055,407.0005893
126990,Global,40 percent,CORE,OtherGrain,2055,408.5083535
126991,Global,50 percent,CORE,OtherGrain,2055,409.5970815
126992,Global,60 percent,CORE,OtherGrain,2055,410.4142226
126993,Global,70 percent,CORE,OtherGrain,2055,411.0550402
126994,Global,80 percent,CORE,OtherGrain,2055,411.5714985
126995,Global,90 percent,CORE,OtherGrain,2055,412.0040146
126996,Global,High Availability,CORE,OtherGrain,2055,410.7192588
126997,Global,Low Availability,CORE,OtherGrain,2055,410.0910956
126998,Global,0 percent,CORE,PalmFruit,2055,531.7708855
126999,Global,10 percent,CORE,PalmFruit,2055,542.365925
127000,Global,100 percent,CORE,PalmFruit,2055,549.6465561
127001,Global,20 percent,CORE,PalmFruit,2055,545.3400893
127002,Global,30 percent,CORE,PalmFruit,2055,546.8496076
127003,Global,40 percent,CORE,PalmFruit,2055,547.7438353
127004,Global,50 percent,CORE,PalmFruit,2055,548.3275299
127005,Global,60 percent,CORE,PalmFruit,2055,548.7425404
127006,Global,70 percent,CORE,PalmFruit,2055,549.052661
127007,Global,80 percent,CORE,PalmFruit,2055,549.2945591
127008,Global,90 percent,CORE,PalmFruit,2055,549.4906052
127009,Global,High Availability,CORE,PalmFruit,2055,549.5195422
127010,Global,Low Availability,CORE,PalmFruit,2055,549.2141064
127011,Global,0 percent,CORE,Pasture,2055,2718.97515
127012,Global,10 percent,CORE,Pasture,2055,3383.252353
127013,Global,100 percent,CORE,Pasture,2055,3917.263271
127014,Global,20 percent,CORE,Pasture,2055,3604.548082
127015,Global,30 percent,CORE,Pasture,2055,3713.723733
127016,Global,40 percent,CORE,Pasture,2055,3778.244952
127017,Global,50 percent,CORE,Pasture,2055,3820.816127
127018,Global,60 percent,CORE,Pasture,2055,3851.07418
127019,Global,70 percent,CORE,Pasture,2055,3873.77585
127020,Global,80 percent,CORE,Pasture,2055,3891.438289
127021,Global,90 percent,CORE,Pasture,2055,3905.618142
127022,Global,High Availability,CORE,Pasture,2055,3888.357273
127023,Global,Low Availability,CORE,Pasture,2055,3879.217178
127024,Global,0 percent,CORE,Rice,2055,850.6394934
127025,Global,10 percent,CORE,Rice,2055,853.5458321
127026,Global,100 percent,CORE,Rice,2055,855.645668
127027,Global,20 percent,CORE,Rice,2055,854.1728843
127028,Global,30 percent,CORE,Rice,2055,854.5869548
127029,Global,40 percent,CORE,Rice,2055,854.8852238
127030,Global,50 percent,CORE,Rice,2055,855.1021324
127031,Global,60 percent,CORE,Rice,2055,855.2643955
127032,Global,70 percent,CORE,Rice,2055,855.3907529
127033,Global,80 percent,CORE,Rice,2055,855.4927928
127034,Global,90 percent,CORE,Rice,2055,855.5854199
127035,Global,High Availability,CORE,Rice,2055,855.6270244
127036,Global,Low Availability,CORE,Rice,2055,855.4833097
127037,Global,0 percent,CORE,RootTuber,2055,1201.476344
127038,Global,10 percent,CORE,RootTuber,2055,1166.719286
127039,Global,100 percent,CORE,RootTuber,2055,1139.419946
127040,Global,20 percent,CORE,RootTuber,2055,1155.518875
127041,Global,30 percent,CORE,RootTuber,2055,1149.995359
127042,Global,40 percent,CORE,RootTuber,2055,1146.701377
127043,Global,50 percent,CORE,RootTuber,2055,1144.493453
127044,Global,60 percent,CORE,RootTuber,2055,1142.91164
127045,Global,70 percent,CORE,RootTuber,2055,1141.717517
127046,Global,80 percent,CORE,RootTuber,2055,1140.785467
127047,Global,90 percent,CORE,RootTuber,2055,1140.042367
127048,Global,High Availability,CORE,RootTuber,2055,1140.612146
127049,Global,Low Availability,CORE,RootTuber,2055,1141.1054
127050,Global,0 percent,CORE,SugarCrop,2055,3352.037262
127051,Global,10 percent,CORE,SugarCrop,2055,3575.509762
127052,Global,100 percent,CORE,SugarCrop,2055,3697.628055
127053,Global,20 percent,CORE,SugarCrop,2055,3636.153284
127054,Global,30 percent,CORE,SugarCrop,2055,3663.475746
127055,Global,40 percent,CORE,SugarCrop,2055,3678.155807
127056,Global,50 percent,CORE,SugarCrop,2055,3686.647349
127057,Global,60 percent,CORE,SugarCrop,2055,3691.788961
127058,Global,70 percent,CORE,SugarCrop,2055,3694.82478
127059,Global,80 percent,CORE,SugarCrop,2055,3696.543595
127060,Global,90 percent,CORE,SugarCrop,2055,3697.44462
127061,Global,High Availability,CORE,SugarCrop,2055,3734.425454
127062,Global,Low Availability,CORE,SugarCrop,2055,3732.092876
127063,Global,0 percent,CORE,Wheat,2055,863.5390736
127064,Global,10 percent,CORE,Wheat,2055,869.6663827
127065,Global,100 percent,CORE,Wheat,2055,875.4087615
127066,Global,20 percent,CORE,Wheat,2055,871.2855831
127067,Global,30 percent,CORE,Wheat,2055,872.4180878
127068,Global,40 percent,CORE,Wheat,2055,873.2636437
127069,Global,50 percent,CORE,Wheat,2055,873.8779381
127070,Global,60 percent,CORE,Wheat,2055,874.3362172
127071,Global,70 percent,CORE,Wheat,2055,874.6924477
127072,Global,80 percent,CORE,Wheat,2055,874.978415
127073,Global,90 percent,CORE,Wheat,2055,875.226389
127074,Global,High Availability,CORE,Wheat,2055,874.2307441
127075,Global,Low Availability,CORE,Wheat,2055,873.848096
127076,Global,0 percent,CORE,biomass,2060,69.92566705
127077,Global,10 percent,CORE,biomass,2060,82.69002812
127078,Global,100 percent,CORE,biomass,2060,107.5532697
127079,Global,20 percent,CORE,biomass,2060,88.8505935
127080,Global,30 percent,CORE,biomass,2060,92.74904031
127081,Global,40 percent,CORE,biomass,2060,95.81232923
127082,Global,50 percent,CORE,biomass,2060,98.39167588
127083,Global,60 percent,CORE,biomass,2060,100.6327043
127084,Global,70 percent,CORE,biomass,2060,102.634239
127085,Global,80 percent,CORE,biomass,2060,104.4237071
127086,Global,90 percent,CORE,biomass,2060,106.0494118
127087,Global,High Availability,CORE,biomass,2060,93.35641487
127088,Global,Low Availability,CORE,biomass,2060,92.55112378
127089,Global,0 percent,CORE,Corn,2060,1483.124414
127090,Global,10 percent,CORE,Corn,2060,1559.855055
127091,Global,100 percent,CORE,Corn,2060,1643.452539
127092,Global,20 percent,CORE,Corn,2060,1589.995687
127093,Global,30 percent,CORE,Corn,2060,1605.61996
127094,Global,40 percent,CORE,Corn,2060,1616.545922
127095,Global,50 percent,CORE,Corn,2060,1624.273513
127096,Global,60 percent,CORE,Corn,2060,1630.045309
127097,Global,70 percent,CORE,Corn,2060,1634.495453
127098,Global,80 percent,CORE,Corn,2060,1638.058822
127099,Global,90 percent,CORE,Corn,2060,1640.99681
127100,Global,High Availability,CORE,Corn,2060,1639.59313
127101,Global,Low Availability,CORE,Corn,2060,1638.109804
127102,Global,0 percent,CORE,FiberCrop,2060,101.1253485
127103,Global,10 percent,CORE,FiberCrop,2060,100.8646788
127104,Global,100 percent,CORE,FiberCrop,2060,101.7031789
127105,Global,20 percent,CORE,FiberCrop,2060,100.9427569
127106,Global,30 percent,CORE,FiberCrop,2060,100.9627512
127107,Global,40 percent,CORE,FiberCrop,2060,101.0918698
127108,Global,50 percent,CORE,FiberCrop,2060,101.218243
127109,Global,60 percent,CORE,FiberCrop,2060,101.3416637
127110,Global,70 percent,CORE,FiberCrop,2060,101.4546039
127111,Global,80 percent,CORE,FiberCrop,2060,101.5507535
127112,Global,90 percent,CORE,FiberCrop,2060,101.6337903
127113,Global,High Availability,CORE,FiberCrop,2060,101.6271378
127114,Global,Low Availability,CORE,FiberCrop,2060,101.5904512
127115,Global,0 percent,CORE,FodderGrass,2060,1242.827609
127116,Global,10 percent,CORE,FodderGrass,2060,1174.908649
127117,Global,100 percent,CORE,FodderGrass,2060,1175.059678
127118,Global,20 percent,CORE,FodderGrass,2060,1158.530539
127119,Global,30 percent,CORE,FodderGrass,2060,1161.808602
127120,Global,40 percent,CORE,FodderGrass,2060,1165.159192
127121,Global,50 percent,CORE,FodderGrass,2060,1167.661966
127122,Global,60 percent,CORE,FodderGrass,2060,1169.68498
127123,Global,70 percent,CORE,FodderGrass,2060,1171.373363
127124,Global,80 percent,CORE,FodderGrass,2060,1172.795529
127125,Global,90 percent,CORE,FodderGrass,2060,1174.003393
127126,Global,High Availability,CORE,FodderGrass,2060,1176.041569
127127,Global,Low Availability,CORE,FodderGrass,2060,1175.495266
127128,Global,0 percent,CORE,FodderHerb,2060,2330.323854
127129,Global,10 percent,CORE,FodderHerb,2060,2094.987416
127130,Global,100 percent,CORE,FodderHerb,2060,1908.282396
127131,Global,20 percent,CORE,FodderHerb,2060,2020.612232
127132,Global,30 percent,CORE,FodderHerb,2060,1980.068897
127133,Global,40 percent,CORE,FodderHerb,2060,1957.223673
127134,Global,50 percent,CORE,FodderHerb,2060,1942.30234
127135,Global,60 percent,CORE,FodderHerb,2060,1931.709302
127136,Global,70 percent,CORE,FodderHerb,2060,1923.734889
127137,Global,80 percent,CORE,FodderHerb,2060,1917.488803
127138,Global,90 percent,CORE,FodderHerb,2060,1912.447867
127139,Global,High Availability,CORE,FodderHerb,2060,1916.148965
127140,Global,Low Availability,CORE,FodderHerb,2060,1918.995508
127141,Global,0 percent,CORE,Forest,2060,4.686870217
127142,Global,10 percent,CORE,Forest,2060,5.342237928
127143,Global,100 percent,CORE,Forest,2060,5.847969371
127144,Global,20 percent,CORE,Forest,2060,5.555084185
127145,Global,30 percent,CORE,Forest,2060,5.656302924
127146,Global,40 percent,CORE,Forest,2060,5.716092076
127147,Global,50 percent,CORE,Forest,2060,5.755996521
127148,Global,60 percent,CORE,Forest,2060,5.784658574
127149,Global,70 percent,CORE,Forest,2060,5.806303084
127150,Global,80 percent,CORE,Forest,2060,5.823217608
127151,Global,90 percent,CORE,Forest,2060,5.8368064
127152,Global,High Availability,CORE,Forest,2060,5.825959829
127153,Global,Low Availability,CORE,Forest,2060,5.816247924
127154,Global,0 percent,CORE,MiscCrop,2060,3488.736529
127155,Global,10 percent,CORE,MiscCrop,2060,3491.828121
127156,Global,100 percent,CORE,MiscCrop,2060,3495.713859
127157,Global,20 percent,CORE,MiscCrop,2060,3493.625512
127158,Global,30 percent,CORE,MiscCrop,2060,3494.253321
127159,Global,40 percent,CORE,MiscCrop,2060,3494.657194
127160,Global,50 percent,CORE,MiscCrop,2060,3494.950408
127161,Global,60 percent,CORE,MiscCrop,2060,3495.175924
127162,Global,70 percent,CORE,MiscCrop,2060,3495.354368
127163,Global,80 percent,CORE,MiscCrop,2060,3495.49657
127164,Global,90 percent,CORE,MiscCrop,2060,3495.616073
127165,Global,High Availability,CORE,MiscCrop,2060,3495.593152
127166,Global,Low Availability,CORE,MiscCrop,2060,3495.502882
127167,Global,0 percent,CORE,OilCrop,2060,742.3918728
127168,Global,10 percent,CORE,OilCrop,2060,819.439168
127169,Global,100 percent,CORE,OilCrop,2060,887.9755424
127170,Global,20 percent,CORE,OilCrop,2060,846.4376118
127171,Global,30 percent,CORE,OilCrop,2060,859.5351928
127172,Global,40 percent,CORE,OilCrop,2060,867.8205673
127173,Global,50 percent,CORE,OilCrop,2060,873.6523301
127174,Global,60 percent,CORE,OilCrop,2060,877.9834454
127175,Global,70 percent,CORE,OilCrop,2060,881.3180181
127176,Global,80 percent,CORE,OilCrop,2060,883.9821024
127177,Global,90 percent,CORE,OilCrop,2060,886.1671169
127178,Global,High Availability,CORE,OilCrop,2060,885.6557535
127179,Global,Low Availability,CORE,OilCrop,2060,884.9800487
127180,Global,0 percent,CORE,OtherGrain,2060,396.1767579
127181,Global,10 percent,CORE,OtherGrain,2060,406.2076614
127182,Global,100 percent,CORE,OtherGrain,2060,418.0844216
127183,Global,20 percent,CORE,OtherGrain,2060,409.9870368
127184,Global,30 percent,CORE,OtherGrain,2060,412.2576851
127185,Global,40 percent,CORE,OtherGrain,2060,413.8907212
127186,Global,50 percent,CORE,OtherGrain,2060,415.0707425
127187,Global,60 percent,CORE,OtherGrain,2060,415.9665318
127188,Global,70 percent,CORE,OtherGrain,2060,416.6697164
127189,Global,80 percent,CORE,OtherGrain,2060,417.2331159
127190,Global,90 percent,CORE,OtherGrain,2060,417.6958302
