"","region","year","policy","agg.land","hist_value","Protection","value","available","new_managed","new_unmanaged","needed_managed"
"782","Middle East",2050,"CORE","desert",1716.6287326,20,0,58.23213257,58.23213257,82.13169803,82.13169803
"783","Middle East",2050,"CORE","Forests (Harvested)",27.5454093,20,-0.0339664800000037,58.23213257,58.23213257,82.13169803,82.13169803
"784","Middle East",2050,"CORE","Forests (Unmanaged)",92.054262545284,20,0.0781421519999839,38.55947047,58.23213257,62.45903593,82.13169803
"785","Middle East",2050,"CORE","Grassland",25984.077967647,20,1.4356031999996,57.25788127,58.23213257,81.15744673,82.13169803
"786","Middle East",2050,"CORE","Grazed Pasture",427.59203232,20,1.27188635999994,58.23213257,58.23213257,82.13169803,82.13169803
"787","Middle East",2050,"CORE","Shrubland",10189.2199498943,20,-2.97873360000085,60.90499377,58.23213257,84.80455923,82.13169803
"788","Middle East",2050,"CORE","urban",23.3373403,20,0,58.23213257,58.23213257,82.13169803,82.13169803
"789","Pakistan",2050,"CORE","Biomass",8.227450179,20,-0.2825238,24.57674976,24.57674976,77.59222422,77.59222422
"790","Pakistan",2050,"CORE","Crops",2608.8610997301,20,-25.8832817795997,24.57674976,24.57674976,77.59222422,77.59222422
"791","Pakistan",2050,"CORE","desert",306.8867301,20,0,24.57674976,24.57674976,77.59222422,77.59222422
"792","Pakistan",2050,"CORE","Forests (Harvested)",304.1259,20,-1.69319999999999,24.57674976,24.57674976,77.59222422,77.59222422
"793","Pakistan",2050,"CORE","Forests (Unmanaged)",1.6574739308,20,0.0648659999999999,4.38881873,24.57674976,57.40429319,77.59222422
"794","Pakistan",2050,"CORE","Grassland",199.265699907922,20,4.17906002399997,37.52503904,24.57674976,90.540513505,77.59222422
"795","Pakistan",2050,"CORE","Grazed Pasture",777.664064,20,-16.69848,24.57674976,24.57674976,77.59222422,77.59222422
"796","Pakistan",2050,"CORE","Shrubland",2765.525211959,20,40.3131600000002,23.64282792,24.57674976,76.65830238,77.59222422
"797","Pakistan",2050,"CORE","urban",5.76933101,20,0,24.57674976,24.57674976,77.59222422,77.59222422
"798","Russia",2050,"CORE","Biomass",1145.49739756533,20,-320.023195666431,71.76443742,71.76443742,89.42209969,89.42209969
"799","Russia",2050,"CORE","Crops",14246.210497894,20,-25.2498358029279,71.76443742,71.76443742,89.42209969,89.42209969
"800","Russia",2050,"CORE","desert",3157.2969,20,0,71.76443742,71.76443742,89.42209969,89.42209969
"801","Russia",2050,"CORE","Forests (Harvested)",3126.43665119,20,0.557594400000198,71.76443742,71.76443742,89.42209969,89.42209969
"802","Russia",2050,"CORE","Forests (Unmanaged)",58802.3791616451,20,230.3370774,67.51229578,71.76443742,85.16995805,89.42209969
"803","Russia",2050,"CORE","Grassland",55406.7612434837,20,84.0950853840041,67.4843167,71.76443742,85.14197897,89.42209969
"804","Russia",2050,"CORE","Grazed Pasture",500.96020126984,20,0.706894607279992,71.76443742,71.76443742,89.42209969,89.42209969
"805","Russia",2050,"CORE","Shrubland",24703.7691015276,20,29.5845839999965,91.594210325,71.76443742,109.251872595,89.42209969
"806","Russia",2050,"CORE","urban",20.63808,20,0,71.76443742,71.76443742,89.42209969,89.42209969
"807","South Africa",2050,"CORE","Biomass",10.53739403217,20,0.209893319999999,26.53496133,26.53496133,50.4313587,50.4313587
"808","South Africa",2050,"CORE","Crops",1177.24665534715,20,-1.62140484130919,26.53496133,26.53496133,50.4313587,50.4313587
"809","South Africa",2050,"CORE","desert",3.54781,20,0,26.53496133,26.53496133,50.4313587,50.4313587
"810","South Africa",2050,"CORE","Forests (Harvested)",181.575503,20,-0.156179999999978,26.53496133,26.53496133,50.4313587,50.4313587
"811","South Africa",2050,"CORE","Forests (Unmanaged)",85.58751983071,20,0.449905560000005,5.21176751,26.53496133,29.10816488,50.4313587
"812","South Africa",2050,"CORE","Grassland",11280.407817221,20,3.66061199999967,26.32254595,26.53496133,50.21894332,50.4313587
"813","South Africa",2050,"CORE","Grazed Pasture",1085.92055,20,-2.10600000000022,26.53496133,26.53496133,50.4313587,50.4313587
"814","South Africa",2050,"CORE","Shrubland",682.37445859,20,-0.433559999999943,32.79109062,26.53496133,56.68748799,50.4313587
"815","South Africa",2050,"CORE","urban",6.69471,20,0,26.53496133,26.53496133,50.4313587,50.4313587
"816","South America_Northern",2050,"CORE","Biomass",6.79637581250936,20,-3.3940695228,38.78442437,38.78442437,26.39247278,26.39247278
"817","South America_Northern",2050,"CORE","Crops",465.7202488616,20,0.112949618399966,38.78442437,38.78442437,26.39247278,26.39247278
"818","South America_Northern",2050,"CORE","desert",8.65778204,20,0,38.78442437,38.78442437,26.39247278,26.39247278
"819","South America_Northern",2050,"CORE","Forests (Harvested)",41.97719618,20,0.0328126799999993,38.78442437,38.78442437,26.39247278,26.39247278
"820","South America_Northern",2050,"CORE","Forests (Unmanaged)",10809.4202396107,20,1.99010760000056,45.93747099,38.78442437,33.5455194,26.39247278
"821","South America_Northern",2050,"CORE","Grassland",4317.95637831473,20,0.670450080000592,20.61101851,38.78442437,8.21906692,26.39247278
"822","South America_Northern",2050,"CORE","Grazed Pasture",257.98308611,20,0.590485080000008,38.78442437,38.78442437,26.39247278,26.39247278
"823","South America_Northern",2050,"CORE","Shrubland",105.313512864,20,-0.000756000000009749,46.07231826,38.78442437,33.68036667,26.39247278
"824","South America_Northern",2050,"CORE","urban",4.27827102,20,0,38.78442437,38.78442437,26.39247278,26.39247278
"825","South America_Southern",2050,"CORE","Biomass",32.6507862855824,20,-2.54820382976283,20.64548388,20.64548388,35.48029334,35.48029334
"826","South America_Southern",2050,"CORE","Crops",2805.89770890115,20,0.0529067716920508,20.64548388,20.64548388,35.48029334,35.48029334
"827","South America_Southern",2050,"CORE","desert",510.4893,20,0,20.64548388,20.64548388,35.48029334,35.48029334
"828","South America_Southern",2050,"CORE","Forests (Harvested)",704.51533226,20,-0.237738480000075,20.64548388,20.64548388,35.48029334,35.48029334
"829","South America_Southern",2050,"CORE","Forests (Unmanaged)",16106.5935294567,20,1.21075163999922,15.14664254,20.64548388,29.981452,35.48029334
"830","South America_Southern",2050,"CORE","Grassland",18459.9055748389,20,1.2296303999974,25.40210907,20.64548388,40.23691853,35.48029334
"831","South America_Southern",2050,"CORE","Grazed Pasture",872.93174763,20,0.396466800000098,20.64548388,20.64548388,35.48029334,35.48029334
"832","South America_Southern",2050,"CORE","Shrubland",1808.0409502211,20,-0.123379200000272,20.88490068,20.64548388,35.71971014,35.48029334
"833","South America_Southern",2050,"CORE","urban",7.90962,20,0,20.64548388,20.64548388,35.48029334,35.48029334
"834","South Asia",2050,"CORE","Biomass",5.10291229979,20,-0.400026335999996,49.77967629,49.77967629,71.47988217,71.47988217
"835","South Asia",2050,"CORE","Crops",2412.95474994255,20,-18.4555140434295,49.77967629,49.77967629,71.47988217,71.47988217
"836","South Asia",2050,"CORE","desert",89.652111,20,0,49.77967629,49.77967629,71.47988217,71.47988217
"837","South Asia",2050,"CORE","Forests (Harvested)",457.5320871,20,-1.67541600000004,49.77967629,49.77967629,71.47988217,71.47988217
"838","South Asia",2050,"CORE","Forests (Unmanaged)",1260.774695288,20,8.14458119999995,33.53965808,49.77967629,55.23986396,71.47988217
"839","South Asia",2050,"CORE","Grassland",4393.2530644236,20,20.4905555999999,54.96543482,49.77967629,76.6656407,71.47988217
"840","South Asia",2050,"CORE","Grazed Pasture",883.4319077,20,-11.6355252000001,49.77967629,49.77967629,71.47988217,71.47988217
"841","South Asia",2050,"CORE","Shrubland",1791.78344726,20,3.52859999999987,48.31910204,49.77967629,70.01930792,71.47988217
"842","South Asia",2050,"CORE","urban",3.1217501,20,0,49.77967629,49.77967629,71.47988217,71.47988217
"843","South Korea",2050,"CORE","Biomass",0.651472477,20,-0.18945912,23.26389912,23.26389912,35.49605681,35.49605681
"844","South Korea",2050,"CORE","Crops",197.24504459238,20,0.151012692959995,23.26389912,23.26389912,35.49605681,35.49605681
"845","South Korea",2050,"CORE","Forests (Harvested)",58.61572,20,0.0955200000000005,23.26389912,23.26389912,35.49605681,35.49605681
"846","South Korea",2050,"CORE","Forests (Unmanaged)",311.85697609,20,0.00720000000006848,22.68012563,23.26389912,34.91228332,35.49605681
"847","South Korea",2050,"CORE","Grassland",115.46596239072,20,-0.0140589599999998,26.24764176,23.26389912,38.47979945,35.49605681
"848","South Korea",2050,"CORE","Grazed Pasture",6.49263,20,0.022727999999999,23.26389912,23.26389912,35.49605681,35.49605681
"849","South Korea",2050,"CORE","Shrubland",486.89761216,20,-0.0723600000000602,22.931313,23.26389912,35.16347069,35.49605681
"850","South Korea",2050,"CORE","urban",2.7479,20,0,23.26389912,23.26389912,35.49605681,35.49605681
"851","Southeast Asia",2050,"CORE","Biomass",91.6721566161951,20,-7.95466334556005,17.4287612,17.4287612,32.82451661,32.82451661
"852","Southeast Asia",2050,"CORE","Crops",9142.44455285546,20,-13.0804582544279,17.4287612,17.4287612,32.82451661,32.82451661
"853","Southeast Asia",2050,"CORE","desert",2.2749198,20,0,17.4287612,17.4287612,32.82451661,32.82451661
"854","Southeast Asia",2050,"CORE","Forests (Harvested)",1483.620706071,20,-1.35852220799984,17.4287612,17.4287612,32.82451661,32.82451661
"855","Southeast Asia",2050,"CORE","Forests (Unmanaged)",21095.551056188,20,21.6048927480006,17.57272535,17.4287612,32.96848076,32.82451661
"856","Southeast Asia",2050,"CORE","Grassland",5199.72297035348,20,5.81371205999949,16.51714255,17.4287612,31.91289796,32.82451661
"857","Southeast Asia",2050,"CORE","Grazed Pasture",513.364397377,20,-5.17605106799999,17.4287612,17.4287612,32.82451661,32.82451661
"858","Southeast Asia",2050,"CORE","Shrubland",174.96426098519,20,0.158740920000014,27.10276397,17.4287612,42.49851938,32.82451661
"859","Southeast Asia",2050,"CORE","urban",22.71653688,20,0,17.4287612,17.4287612,32.82451661,32.82451661
"860","Taiwan",2050,"CORE","Biomass",0.1232989344771,20,-0.00680342615999985,41.48244263,41.48244263,45.21118267,45.21118267
"861","Taiwan",2050,"CORE","Crops",57.582247983342,20,0.0373237274399969,41.48244263,41.48244263,45.21118267,45.21118267
"862","Taiwan",2050,"CORE","Forests (Harvested)",10.08519219,20,0.0153350400000001,41.48244263,41.48244263,45.21118267,45.21118267
"863","Taiwan",2050,"CORE","Forests (Unmanaged)",213.41643677406,20,-0.0346674000000178,49.50495897,41.48244263,53.23369902,45.21118267
"864","Taiwan",2050,"CORE","Grassland",108.375807078334,20,-0.041397647999986,25.80916996,41.48244263,29.53791001,45.21118267
"865","Taiwan",2050,"CORE","Grazed Pasture",7.090474927,20,0.0306842520000004,41.48244263,41.48244263,45.21118267,45.21118267
"866","Taiwan",2050,"CORE","Shrubland",0.84481601628,20,-0.00015335999999988,25.93800979,41.48244263,29.66674983,45.21118267
"867","Taiwan",2050,"CORE","urban",2.17348,20,0,41.48244263,41.48244263,45.21118267,45.21118267
"868","USA",2050,"CORE","Biomass",345.18520794466,20,-36.2931873912,35.02463581,35.02463581,46.13533247,46.13533247
"869","USA",2050,"CORE","Crops",18542.4909323835,20,-53.8829002626371,35.02463581,35.02463581,46.13533247,46.13533247
"870","USA",2050,"CORE","desert",526.72716,20,0,35.02463581,35.02463581,46.13533247,46.13533247
"871","USA",2050,"CORE","Forests (Harvested)",4757.46546082,20,-3.01244988000053,35.02463581,35.02463581,46.13533247,46.13533247
"872","USA",2050,"CORE","Forests (Unmanaged)",22163.7318601112,20,34.1097002399983,29.58400915,35.02463581,40.69470581,46.13533247
"873","USA",2050,"CORE","Grassland",43396.0315834864,20,61.4795826000045,28.18135694,35.02463581,39.2920536,46.13533247
"874","USA",2050,"CORE","Grazed Pasture",576.0080174161,20,0.675083147999999,35.02463581,35.02463581,46.13533247,46.13533247
"875","USA",2050,"CORE","Shrubland",11789.261856796,20,-3.0510720000002,70.92728303,35.02463581,82.03797969,46.13533247
"876","USA",2050,"CORE","urban",134.45224,20,0,35.02463581,35.02463581,46.13533247,46.13533247
"877","Africa_Eastern",2050,"CORE","Biomass",342.188504317699,30,-2.07986081756394,27.1431576,27.1431576,47.39562304,47.39562304
"878","Africa_Eastern",2050,"CORE","Crops",8617.47301188619,30,-92.0250836258929,27.1431576,27.1431576,47.39562304,47.39562304
"879","Africa_Eastern",2050,"CORE","desert",914.44174,30,0,27.1431576,27.1431576,47.39562304,47.39562304
"880","Africa_Eastern",2050,"CORE","Forests (Harvested)",1912.020431,30,-14.3847479999999,27.1431576,27.1431576,47.39562304,47.39562304
"881","Africa_Eastern",2050,"CORE","Forests (Unmanaged)",14.11578308657,30,0.347825160000003,25.47245488,27.1431576,45.72492032,47.39562304
"882","Africa_Eastern",2050,"CORE","Grassland",37721.415947718,30,161.474544000001,23.98891386,27.1431576,44.2413793,47.39562304
"883","Africa_Eastern",2050,"CORE","Grazed Pasture",3466.156167,30,-47.0346599999993,27.1431576,27.1431576,47.39562304,47.39562304
"884","Africa_Eastern",2050,"CORE","Shrubland",6692.838030162,30,-6.26938800000062,45.39292184,27.1431576,65.64538728,47.39562304
"885","Africa_Eastern",2050,"CORE","urban",8.2136,30,0,27.1431576,27.1431576,47.39562304,47.39562304
"886","Africa_Northern",2050,"CORE","Biomass",12.00258333994,30,0.51215593500001,71.727458,71.727458,189.3685603,189.3685603
"887","Africa_Northern",2050,"CORE","Crops",3544.65487814414,30,-20.3997666410405,71.727458,71.727458,189.3685603,189.3685603
"888","Africa_Northern",2050,"CORE","desert",4577.42712,30,0,71.727458,71.727458,189.3685603,189.3685603
"889","Africa_Northern",2050,"CORE","Forests (Harvested)",401.6333615,30,-1.18041240000002,71.727458,71.727458,189.3685603,189.3685603
"890","Africa_Northern",2050,"CORE","Forests (Unmanaged)",0,30,0,71.727458,71.727458,189.3685603,189.3685603
"891","Africa_Northern",2050,"CORE","Grassland",9034.939096353,30,22.6002000000008,72.9694863,71.727458,190.6105886,189.3685603
"892","Africa_Northern",2050,"CORE","Grazed Pasture",401.50772,30,-0.994800000000055,71.727458,71.727458,189.3685603,189.3685603
"893","Africa_Northern",2050,"CORE","Shrubland",677.9884517448,30,-0.543639600000006,55.050925,71.727458,172.6920273,189.3685603
"894","Africa_Northern",2050,"CORE","urban",10.89136,30,0,71.727458,71.727458,189.3685603,189.3685603
"895","Africa_Southern",2050,"CORE","Biomass",283.879855484507,30,7.14929714365212,16.92283423,16.92283423,25.31851267,25.31851267
"896","Africa_Southern",2050,"CORE","Crops",5862.67105490942,30,-20.215436141887,16.92283423,16.92283423,25.31851267,25.31851267
"897","Africa_Southern",2050,"CORE","desert",153.7390858,30,0,16.92283423,16.92283423,25.31851267,25.31851267
"898","Africa_Southern",2050,"CORE","Forests (Harvested)",845.0923362,30,-1.90909199999987,16.92283423,16.92283423,25.31851267,25.31851267
"899","Africa_Southern",2050,"CORE","Forests (Unmanaged)",6086.0649429102,30,2.38077599999997,10.04466422,16.92283423,18.44034265,25.31851267
"900","Africa_Southern",2050,"CORE","Grassland",47218.865532386,30,17.6978520000048,14.92214201,16.92283423,23.31782045,25.31851267
"901","Africa_Southern",2050,"CORE","Grazed Pasture",892.5757131,30,-4.11771599999997,16.92283423,16.92283423,25.31851267,25.31851267
"902","Africa_Southern",2050,"CORE","Shrubland",3967.03028320147,30,-0.955199399999856,51.63384167,16.92283423,60.0295201,25.31851267
"903","Africa_Southern",2050,"CORE","urban",9.1793989,30,0,16.92283423,16.92283423,25.31851267,25.31851267
"904","Africa_Western",2050,"CORE","Biomass",1008.22269579218,30,-26.5834208096758,13.00289039,13.00289039,33.42329321,33.42329321
"905","Africa_Western",2050,"CORE","Crops",16705.5854740863,30,-127.556954078318,13.00289039,13.00289039,33.42329321,33.42329321
"906","Africa_Western",2050,"CORE","desert",2678.29155,30,0,13.00289039,13.00289039,33.42329321,33.42329321
"907","Africa_Western",2050,"CORE","Forests (Harvested)",2521.7942279,30,-10.0153680000003,13.00289039,13.00289039,33.42329321,33.42329321
"908","Africa_Western",2050,"CORE","Forests (Unmanaged)",24169.6215521222,30,9.73250399999961,9.10449217,13.00289039,29.52489499,33.42329321
"909","Africa_Western",2050,"CORE","Grassland",54105.8980278718,30,180.778885679996,12.60700109,13.00289039,33.02740391,33.42329321
"910","Africa_Western",2050,"CORE","Grazed Pasture",1733.87448552,30,-30.2468382000006,13.00289039,13.00289039,33.42329321,33.42329321
"911","Africa_Western",2050,"CORE","Shrubland",3240.907713918,30,3.88061039999957,48.72300743,13.00289039,69.14341025,33.42329321
"912","Africa_Western",2050,"CORE","urban",24.14843,30,0,13.00289039,13.00289039,33.42329321,33.42329321
"913","Argentina",2050,"CORE","Biomass",67.8448260861104,30,1.30531371053763,44.25061405,44.25061405,62.33158477,62.33158477
"914","Argentina",2050,"CORE","Crops",5752.91832902334,30,-22.7412485382847,44.25061405,44.25061405,62.33158477,62.33158477
"915","Argentina",2050,"CORE","desert",159.63341015,30,0,44.25061405,44.25061405,62.33158477,62.33158477
"916","Argentina",2050,"CORE","Forests (Harvested)",121.67630703,30,-0.103527600000007,44.25061405,44.25061405,62.33158477,62.33158477
"917","Argentina",2050,"CORE","Forests (Unmanaged)",1648.6814988244,30,0.488970000000108,22.99959788,44.25061405,41.0805686,62.33158477
"918","Argentina",2050,"CORE","Grassland",20236.7612150246,30,21.0736296000032,49.38132928,44.25061405,67.4623,62.33158477
"919","Argentina",2050,"CORE","Grazed Pasture",1272.3891899,30,-0.557601599999998,44.25061405,44.25061405,62.33158477,62.33158477
"920","Argentina",2050,"CORE","Shrubland",2066.5908320162,30,0.537969599999997,10.84839752,44.25061405,28.92936824,62.33158477
"921","Argentina",2050,"CORE","urban",5.58801199,30,0,44.25061405,44.25061405,62.33158477,62.33158477
"922","Australia_NZ",2050,"CORE","Biomass",125.316123374095,30,2.33676929196008,44.33188881,44.33188881,45.26764658,45.26764658
"923","Australia_NZ",2050,"CORE","Crops",6293.39276219373,30,-13.824185110404,44.33188881,44.33188881,45.26764658,45.26764658
"924","Australia_NZ",2050,"CORE","desert",14.034923,30,0,44.33188881,44.33188881,45.26764658,45.26764658
"925","Australia_NZ",2050,"CORE","Forests (Harvested)",636.5589141,30,0.0701999999998861,44.33188881,44.33188881,45.26764658,45.26764658
"926","Australia_NZ",2050,"CORE","Forests (Unmanaged)",1909.0719424597,30,2.32583640000007,45.31619823,44.33188881,46.251956,45.26764658
"927","Australia_NZ",2050,"CORE","Grassland",55676.842942737,30,7.7739600000059,33.87383023,44.33188881,34.809588,45.26764658
"928","Australia_NZ",2050,"CORE","Grazed Pasture",2600.801788,30,8.29681199999959,44.33188881,44.33188881,45.26764658,45.26764658
"929","Australia_NZ",2050,"CORE","Shrubland",27572.010561371,30,-7.05622799999401,65.54321614,44.33188881,66.47897391,45.26764658
"930","Australia_NZ",2050,"CORE","urban",13.9596377,30,0,44.33188881,44.33188881,45.26764658,45.26764658
"931","Brazil",2050,"CORE","Biomass",189.866062030343,30,-6.57356095559999,19.54965085,19.54965085,26.54464996,26.54464996
"932","Brazil",2050,"CORE","Crops",10897.5147150324,30,-26.1486271344002,19.54965085,19.54965085,26.54464996,26.54464996
"933","Brazil",2050,"CORE","desert",7.61083,30,0,19.54965085,19.54965085,26.54464996,26.54464996
"934","Brazil",2050,"CORE","Forests (Harvested)",1670.092971,30,-0.86053920000063,19.54965085,19.54965085,26.54464996,26.54464996
"935","Brazil",2050,"CORE","Forests (Unmanaged)",46820.985138151,30,-0.494220000000496,26.6326009,19.54965085,33.62760001,26.54464996
"936","Brazil",2050,"CORE","Grassland",28731.9102539056,30,48.803643840005,9.69294094,19.54965085,16.68794005,26.54464996
"937","Brazil",2050,"CORE","Grazed Pasture",5687.04596173,30,-14.0329727999997,19.54965085,19.54965085,26.54464996,26.54464996
"938","Brazil",2050,"CORE","Shrubland",6756.593634492,30,-0.671520000000783,13.09415283,19.54965085,20.08915193,26.54464996
"939","Brazil",2050,"CORE","urban",32.59289,30,0,19.54965085,19.54965085,26.54464996,26.54464996
"940","Canada",2050,"CORE","Biomass",299.43865715924,30,-120.5098893336,70.81586814,70.81586814,85.67931221,85.67931221
"941","Canada",2050,"CORE","Crops",5903.44518807743,30,-25.3661428546084,70.81586814,70.81586814,85.67931221,85.67931221
"942","Canada",2050,"CORE","desert",2396.92824,30,0,70.81586814,70.81586814,85.67931221,85.67931221
"943","Canada",2050,"CORE","Forests (Harvested)",2527.2457771,30,0.653046000000359,70.81586814,70.81586814,85.67931221,85.67931221
"944","Canada",2050,"CORE","Forests (Unmanaged)",45898.0307047727,30,111.548096400002,63.03481568,70.81586814,77.89825975,85.67931221
"945","Canada",2050,"CORE","Grassland",15009.8708698091,30,26.3406120000018,75.50622577,70.81586814,90.369669837,85.67931221
"946","Canada",2050,"CORE","Grazed Pasture",307.6020063,30,-0.0112907999999265,70.81586814,70.81586814,85.67931221,85.67931221
"947","Canada",2050,"CORE","Shrubland",10567.226582213,30,7.3229508000004,98.150294391,70.81586814,113.01373846,85.67931221
"948","Canada",2050,"CORE","urban",4.21832,30,0,70.81586814,70.81586814,85.67931221,85.67931221
"949","Central America and Caribbean",2050,"CORE","Biomass",36.762167814848,30,1.37273824008003,23.85075952,23.85075952,31.24262839,31.24262839
"950","Central America and Caribbean",2050,"CORE","Crops",1686.864403566,30,-7.3705849230962,23.85075952,23.85075952,31.24262839,31.24262839
"951","Central America and Caribbean",2050,"CORE","Forests (Harvested)",363.572111,30,-0.500855999999999,23.85075952,23.85075952,31.24262839,31.24262839
"952","Central America and Caribbean",2050,"CORE","Forests (Unmanaged)",3430.734667138,30,3.18843599999991,29.53800353,23.85075952,36.92987239,31.24262839
"953","Central America and Caribbean",2050,"CORE","Grassland",2316.0861269229,30,5.34567840000045,15.3150825,23.85075952,22.70695136,31.24262839
"954","Central America and Caribbean",2050,"CORE","Grazed Pasture",411.0713399,30,-2.07797999999991,23.85075952,23.85075952,31.24262839,31.24262839
"955","Central America and Caribbean",2050,"CORE","Shrubland",53.9705728888,30,0.0359868000000034,31.7276547,23.85075952,39.11952356,31.24262839
"956","Central America and Caribbean",2050,"CORE","urban",7.1515458,30,0,23.85075952,23.85075952,31.24262839,31.24262839
"957","Central Asia",2050,"CORE","Biomass",85.0349623193084,30,7.505797397376,66.56566817,66.56566817,82.16164878,82.16164878
"958","Central Asia",2050,"CORE","Crops",4432.86239341118,30,-2.51244355309245,66.56566817,66.56566817,82.16164878,82.16164878
"959","Central Asia",2050,"CORE","desert",312.4237211,30,0,66.56566817,66.56566817,82.16164878,82.16164878
"960","Central Asia",2050,"CORE","Forests (Harvested)",84.44813373,30,-0.0304458000000096,66.56566817,66.56566817,82.16164878,82.16164878
"961","Central Asia",2050,"CORE","Forests (Unmanaged)",363.528348993681,30,0.327635760000021,39.80330018,66.56566817,55.39928079,82.16164878
"962","Central Asia",2050,"CORE","Grassland",50500.4465088023,30,-3.95571720000589,64.959332,66.56566817,80.55531261,82.16164878
"963","Central Asia",2050,"CORE","Grazed Pasture",862.95410394,30,1.06000764000009,66.56566817,66.56566817,82.16164878,82.16164878
"964","Central Asia",2050,"CORE","Shrubland",7227.8461400251,30,-2.39422800000102,79.20965616,66.56566817,94.805636771,82.16164878
"965","Central Asia",2050,"CORE","urban",9.639523,30,0,66.56566817,66.56566817,82.16164878,82.16164878
"966","China",2050,"CORE","Biomass",31.15726203037,30,-7.58910136560002,45.33055513,45.33055513,75.10762764,75.10762764
"967","China",2050,"CORE","Crops",14954.3967837798,30,-2.03964385592371,45.33055513,45.33055513,75.10762764,75.10762764
"968","China",2050,"CORE","desert",1100.68271,30,0,45.33055513,45.33055513,75.10762764,75.10762764
"969","China",2050,"CORE","Forests (Harvested)",3619.7838242,30,-0.370933199999854,45.33055513,45.33055513,75.10762764,75.10762764
"970","China",2050,"CORE","Forests (Unmanaged)",13229.7317160318,30,6.15469080000184,10.4001999,45.33055513,40.17727241,75.10762764
"971","China",2050,"CORE","Grassland",52385.8326142094,30,8.14665120000427,52.14798068,45.33055513,81.92505319,75.10762764
"972","China",2050,"CORE","Grazed Pasture",6450.98161455,30,-4.80922524000016,45.33055513,45.33055513,75.10762764,75.10762764
"973","China",2050,"CORE","Shrubland",6919.1374731637,30,0.502612799999042,60.55088771,45.33055513,90.327960221,75.10762764
"974","China",2050,"CORE","urban",59.87252,30,0,45.33055513,45.33055513,75.10762764,75.10762764
"975","Colombia",2050,"CORE","Biomass",4.3433550592616,30,-0.277609650000002,21.0977791,21.0977791,28.37463121,28.37463121
"976","Colombia",2050,"CORE","Crops",436.284160081749,30,0.0360126709199449,21.0977791,21.0977791,28.37463121,28.37463121
"977","Colombia",2050,"CORE","desert",5.425585,30,0,21.0977791,21.0977791,28.37463121,28.37463121
"978","Colombia",2050,"CORE","Forests (Harvested)",87.724325,30,-0.0365520000000146,21.0977791,21.0977791,28.37463121,28.37463121
"979","Colombia",2050,"CORE","Forests (Unmanaged)",7011.88549762,30,-0.473759999999857,22.66049651,21.0977791,29.93734862,28.37463121
"980","Colombia",2050,"CORE","Grassland",5294.02160241,30,1.07831999999962,18.47066755,21.0977791,25.74751966,28.37463121
"981","Colombia",2050,"CORE","Grazed Pasture",543.6413,30,-0.314159999999902,21.0977791,21.0977791,28.37463121,28.37463121
"982","Colombia",2050,"CORE","Shrubland",171.7319979839,30,-0.0091679999999883,39.11305741,21.0977791,46.38990952,28.37463121
"983","Colombia",2050,"CORE","urban",2.3182387,30,0,21.0977791,21.0977791,28.37463121,28.37463121
"984","EU-12",2050,"CORE","Biomass",175.792758188176,30,-23.12195905236,17.11021361,17.11021361,39.09248706,39.09248706
"985","EU-12",2050,"CORE","Crops",4389.58580418912,30,-18.7804392725639,17.11021361,17.11021361,39.09248706,39.09248706
"986","EU-12",2050,"CORE","desert",0.02612,30,0,17.11021361,17.11021361,39.09248706,39.09248706
"987","EU-12",2050,"CORE","Forests (Harvested)",1408.4035104,30,-3.54078120000008,17.11021361,17.11021361,39.09248706,39.09248706
"988","EU-12",2050,"CORE","Forests (Unmanaged)",2873.30439977042,30,22.6793957999998,19.38314593,17.11021361,41.36541938,39.09248706
"989","EU-12",2050,"CORE","Grassland",3712.01861158861,30,23.0421896399998,15.33526772,17.11021361,37.31754117,39.09248706
"990","EU-12",2050,"CORE","Grazed Pasture",89.599609767,30,-0.390012084000006,17.11021361,17.11021361,39.09248706,39.09248706
"991","EU-12",2050,"CORE","Shrubland",50.06095872959,30,0.109065599999994,17.39735861,17.11021361,39.37963206,39.09248706
"992","EU-12",2050,"CORE","urban",14.1534548,30,0,17.11021361,17.11021361,39.09248706,39.09248706
"993","EU-15",2050,"CORE","Biomass",1132.81586136321,30,-127.144185498,29.12518733,29.12518733,17.7428835,17.7428835
"994","EU-15",2050,"CORE","Crops",9269.14948763908,30,-47.8274357359915,29.12518733,29.12518733,17.7428835,17.7428835
"995","EU-15",2050,"CORE","desert",2104.8525004,30,0,29.12518733,29.12518733,17.7428835,17.7428835
"996","EU-15",2050,"CORE","Forests (Harvested)",4356.346727,30,-19.4008200000007,29.12518733,29.12518733,17.7428835,17.7428835
"997","EU-15",2050,"CORE","Forests (Unmanaged)",6525.4546310552,30,117.991368000001,28.42900576,29.12518733,17.04670193,17.7428835
"998","EU-15",2050,"CORE","Grassland",12587.1484941728,30,74.8523549040001,28.74555865,29.12518733,17.36325482,17.7428835
"999","EU-15",2050,"CORE","Grazed Pasture",0,30,0,29.12518733,29.12518733,17.7428835,17.7428835
"1000","EU-15",2050,"CORE","Shrubland",2857.69716790064,30,1.52304396000045,32.53597505,29.12518733,21.15367122,17.7428835
"1001","EU-15",2050,"CORE","urban",54.524018266,30,0,29.12518733,29.12518733,17.7428835,17.7428835
"1002","Europe_Eastern",2050,"CORE","Biomass",79.425997112621,30,-16.541441494584,10.61135057,10.61135057,49.98782649,49.98782649
